metric,value
openfoam_time,4.0
analytical_area,5.5188202798009296e-05
analytical_hL,1.1620867477424707e-06
l2_rms,0.00019823518783438122
l2_rms_capillary,0.07167680972832206
l2_sum,0.02516572091429974
num_samples,16116
