time,max_z,min_z,mean_z,num_points
0.0,0.00419999985024333,0.004000000189989805,0.00411534309387207,2656
0.1,0.0043661827221512794,0.003972815815359354,0.004199410788714886,3026
0.2,0.004479769617319107,0.0038080490194261074,0.004260558169335127,3147
0.3,0.004467541817575693,0.0038340913597494364,0.004254789091646671,3113
0.4,0.004456802271306515,0.003831627545878291,0.004253637045621872,3118
0.5,0.004460619296878576,0.0038300056476145983,0.0042533669620752335,3116
0.6,0.004460420459508896,0.0038265532348304987,0.00425413204357028,3128
0.7,0.004454994574189186,0.003831849666312337,0.004253148566931486,3120
0.8,0.0044623930007219315,0.003833416383713484,0.004253109451383352,3124
0.9,0.004454853478819132,0.0038304030895233154,0.0042536258697509766,3120
1.0,0.004462206736207008,0.003830462694168091,0.004253566265106201,3116
1.1,0.004464218392968178,0.003831378184258938,0.004254239611327648,3127
1.2,0.004461620934307575,0.003830722998827696,0.004254301078617573,3120
1.3,0.004456510301679373,0.0038315977435559034,0.004254914820194244,3132
1.4,0.004468449857085943,0.0038337260484695435,0.004252842161804438,3114
1.5,0.004452692344784737,0.0038301541935652494,0.0042539373971521854,3122
1.6,0.004456971772015095,0.0038283884059637785,0.004254966042935848,3127
1.7,0.004454204346984625,0.0038300366140902042,0.004253558814525604,3119
1.8,0.004456987138837576,0.0038286775816231966,0.00425348524004221,3119
1.9,0.004458053037524223,0.0038283937610685825,0.004254565574228764,3127
2.0,0.00445136521011591,0.003833569586277008,0.004253004677593708,3116
2.1,0.004461824893951416,0.0038275057449936867,0.004254444502294064,3125
2.2,0.004456647671759129,0.0038305737543851137,0.0042540268041193485,3126
2.3,0.0044608027674257755,0.0038287434726953506,0.004253634251654148,3119
2.4,0.00445622019469738,0.003828892484307289,0.004253673367202282,3116
2.5,0.00445973826572299,0.0038279760628938675,0.0042538996785879135,3120
2.6,0.004459833726286888,0.0038308314979076385,0.004253549501299858,3117
2.7,0.004456770606338978,0.003828705521300435,0.004254073835909367,3123
2.8,0.004463047720491886,0.0038291376549750566,0.004253844730556011,3120
2.9,0.004457230679690838,0.003829595632851124,0.004253925755620003,3121
3.0,0.00445905327796936,0.0038313367404043674,0.004254338331520557,3134
3.1,0.004460500553250313,0.0038306862115859985,0.004254505038261414,3134
3.2,0.004455051384866238,0.0038307253271341324,0.004253997001796961,3124
3.3,0.004459116607904434,0.003826337866485119,0.0042541902512311935,3120
3.4,0.004459840711206198,0.003831622889265418,0.004254389554262161,3118
3.5,0.004459747113287449,0.003832547226920724,0.004254670813679695,3131
