snapshot_time,theta_rad,theta_deg,zeta_wall,slope_dz_dr,contact_angle_deg,ci_low_deg,ci_high_deg,ci_width_deg,fit_cond,fit_cond_global,model_diff_deg,n_points,n_unique_r,r_span,status,quality_tier,estimator_source,flag_sparse_local,flag_ill_conditioned,flag_wide_ci,flag_model_mismatch,flag_fallback_used,used_in_strict_stats,used_in_all_stats
1.5,1.2252211349,70.2,0.00436925289853,0.2377304315,76.6272844044,74.8085607188,78.2286220297,3.42006131089,317.957530676,756.099546613,3.85573217366,48,48,0.000327560119331,high,high,local_quadratic,0,0,0,0,0,1,1
1.5,1.28805298797,73.8,0.00437014429243,0.226212337304,77.253518947,75.6646342161,79.2400208459,3.57538662978,336.661579445,756.099546613,4.06060427884,49,49,0.000329900998622,high,high,local_quadratic,0,0,0,0,0,1,1
1.5,1.35088484104,77.4,0.00437289232216,0.22507541467,77.3155038395,75.9455794949,79.1185979092,3.17301841439,343.278026667,756.099546613,4.21191407925,49,49,0.000329900998622,high,high,local_quadratic,0,0,0,0,0,1,1
1.5,1.41371669412,81,0.00437509812464,0.218814930419,77.6573624206,76.0083034804,79.7573563454,3.74905286506,372.224748446,756.099546613,4.54021384238,49,49,0.000326419249177,high,high,local_quadratic,0,0,0,0,0,1,1
1.5,1.47654854719,84.6,0.00437675134042,0.212054319066,78.0275352674,76.4910027878,79.7445613028,3.25355851501,370.905003549,756.099546613,4.82933143036,48,48,0.000326658599079,high,high,local_quadratic,0,0,0,0,0,1,1
1.5,1.53938040026,88.2,0.00437855860297,0.206892541135,78.3108511819,77.0258320192,79.4039553488,2.37812332958,311.561700638,756.099546613,5.09065658659,49,49,0.000290649710223,high,high,local_quadratic,0,0,0,0,0,1,1
1.5,1.60221225333,91.8,0.0043796175691,0.206070654325,78.3560162292,77.4757788736,79.3689145527,1.89313567914,316.140585839,756.099546613,5.16847676851,50,50,0.000290649710223,high,high,local_quadratic,0,0,0,0,0,1,1
1.5,1.6650441064,95.4,0.00437944168512,0.203891119605,78.4758588818,76.8988642947,80.2228306599,3.32396636517,379.075723713,756.099546613,5.27737457804,48,48,0.000326714711264,high,high,local_quadratic,0,0,0,0,0,1,1
1.5,1.72787595947,99,0.00437855678804,0.210375112145,78.1196378694,76.3750109152,79.9160131661,3.54100225091,385.031039961,756.099546613,4.9639659152,49,49,0.000326714711264,high,high,local_quadratic,0,0,0,0,0,1,1
1.5,1.79070781255,102.6,0.00437639403069,0.218509235815,77.6740781979,75.9552780795,79.3988605052,3.44358242565,354.500187742,756.099546613,4.54460216615,49,49,0.000329817645252,high,high,local_quadratic,0,0,0,0,0,1,1
1.5,1.85353966562,106.2,0.0043730604845,0.219816355355,77.6026181652,75.7851840086,79.4762635755,3.69107956688,347.314589509,756.099546613,4.31367529635,49,49,0.000329442787915,high,high,local_quadratic,0,0,0,0,0,1,1
1.5,1.91637151869,109.8,0.00437160972359,0.236575757139,76.6899196601,74.9228561995,78.4053448126,3.48248861308,323.896522344,756.099546613,3.85501510646,49,49,0.000327014597133,high,high,local_quadratic,0,0,0,0,0,1,1
1.5,1.97920337176,113.4,0.00436936958056,0.241082132301,76.4456563086,74.6914737714,77.7610976672,3.06962389575,301.384333649,756.099546613,3.74407232148,50,50,0.000330735463649,high,high,local_quadratic,0,0,0,0,0,1,1
1.5,2.04203522483,117,0.00436763173437,0.249007092992,76.0173119752,74.439459888,77.6515486948,3.21208880684,294.633604959,756.099546613,3.38114081252,49,49,0.000330735463649,high,high,local_quadratic,0,0,0,0,0,1,1
1.5,2.10486707791,120.6,0.00436627503143,0.252326130905,75.8383877183,73.4594391166,77.6291417718,4.16970265522,301.744741446,756.099546613,3.29985070251,49,49,0.000330707989633,high,high,local_quadratic,0,0,0,0,0,1,1
1.5,2.16769893098,124.2,0.00436448830101,0.245962294315,76.1816975903,74.1796770567,77.914983704,3.73530664726,303.469263143,756.099546613,3.59058549283,49,48,0.000331055605784,high,high,local_quadratic,0,0,0,0,0,1,1
