x,y,z
-0.0006065525230951607,-0.004042242653667927,0.003802703460678458
-0.000732275890186429,-0.004084595013409853,0.0038035286124795675
-0.00059452501591295,-0.004106984008103609,0.0038023386150598526
-0.0004041782231070101,-0.0041300165466964245,0.003801233833655715
-0.00040421815356239676,-0.004043088760226965,0.003801679704338312
-0.0005029380554333329,-0.00411915872246027,0.0038012440782040358
-0.0005047702579759061,-0.004037956707179546,0.003801783313974738
-0.0002028770832112059,-0.004144794773310423,0.003800187259912491
-0.00020269911328796297,-0.004055128898471594,0.003800905542448163
-0.00030380135285668075,-0.004138614982366562,0.003800943261012435
-0.0003036271664313972,-0.004049728624522686,0.003801661776378751
-9.117547250525604e-08,-0.0041497740894556046,0.0038010054267942905
-7.887025788022584e-08,-0.00405967328697443,0.0038011474534869194
-0.00010158115765079856,-0.004148521460592747,0.003800686914473772
-0.00010147225839318708,-0.004058484919369221,0.003801177255809307
0.00020275614224374294,-0.004144837614148855,0.003801361657679081
0.00020259864686522633,-0.0040551661513745785,0.0038014003075659275
0.00010141421807929873,-0.004148544277995825,0.0038012603763490915
0.00010132935858564451,-0.004058505408465862,0.0038012764416635036
0.0004042393993586302,-0.004130073823034763,0.0038021747022867203
0.00040428063948638737,-0.004043136723339558,0.003802512539550662
0.0003037567366845906,-0.004138670861721039,0.0038013476878404617
0.0003035968984477222,-0.004049776121973991,0.0038014769088476896
0.0005947664612904191,-0.004106916021555662,0.0038036589976400137
0.0006067801732569933,-0.004042258020490408,0.0038041758816689253
0.0005031210603192449,-0.004119194578379393,0.003802809165790677
0.000504931784234941,-0.004037989769130945,0.0038032508455216885
-0.0012263277312740684,-0.003964413423091173,0.0038094990886747837
-0.0012206754181534052,-0.003865751437842846,0.0038107670843601227
-0.0013102265074849129,-0.003937435336410999,0.003813033690676093
-0.001321511808782816,-0.003862386802211404,0.0038145133294165134
-0.0010147843277081847,-0.003957253415137529,0.003806836437433958
-0.0010156392818316817,-0.0038589835166931152,0.003807572415098548
-0.0011407311540096998,-0.00398995541036129,0.003807781031355262
-0.001118894899263978,-0.0038654576055705547,0.0038086005952209234
-0.0009138094610534608,-0.003959954716265202,0.0038057216443121433
-0.0008133552619256079,-0.003965120296925306,0.003804820589721203
-0.0009136421722359955,-0.003857528092339635,0.0038061169907450676
-0.0008123319712467492,-0.0038584128487855196,0.0038053784519433975
-0.0007104020332917571,-0.0038044576067477465,0.0038041940424591303
-0.0007106951088644564,-0.003856911323964596,0.003804247360676527
-0.0007108951103873551,-0.003909096587449312,0.003803763072937727
-0.0005536953103728592,-0.003945455886423588,0.003801063634455204
-0.0007110759615898132,-0.003960743546485901,0.0038031982257962227
-0.0006576889427378774,-0.00395441148430109,0.003802303224802017
-0.0007099732174538076,-0.003751776646822691,0.0038042638916522264
-0.0005055952351540327,-0.003942614421248436,0.0038009672425687313
-0.0005062274867668748,-0.0037448802031576633,0.0038043539971113205
-0.0005059121176600456,-0.003839127952232957,0.003801718121394515
-0.0006054990808479488,-0.0037486173678189516,0.0038026778493076563
-0.000607795431278646,-0.00394846685230732,0.0038019507192075253
-0.0003505342756398022,-0.003946100361645222,0.0038005986716598272
-0.0004517001216299832,-0.003943183925002813,0.003800757694989443
-0.00030362437246367335,-0.0037455589044839144,0.003802666673436761
-0.00040441754390485585,-0.003943847492337227,0.003801386570557952
-0.00030358610092662275,-0.003840166609734297,0.0038007190451025963
-0.0004554332990664989,-0.0037450504023581743,0.0038041172083467245
-0.0003035459667444229,-0.003948104567825794,0.003799944184720516
-0.000147118087625131,-0.003953562583774328,0.0037992517463862896
-0.00025449017994105816,-0.003746144473552704,0.003802551655098796
-0.00024892756482586265,-0.003950365353375673,0.003799944184720516
-0.00010130381997441873,-0.003841462079435587,0.0037991865538060665
-0.00010125111293746158,-0.003747970797121525,0.0038017372135072947
-0.00010136204218724743,-0.003954773303121328,0.003798681776970625
-0.0002025525172939524,-0.003952298313379288,0.0037995371967554092
4.5697652240050957e-05,-0.0039555723778903484,0.003799198195338249
0.00010120184015249833,-0.0037479798775166273,0.0038021476939320564
-5.566137042478658e-05,-0.003955280873924494,0.0037991453427821398
-6.370530769572724e-08,-0.00395607203245163,0.003799723694100976
0.0001012515276670456,-0.003954789601266384,0.00379870249889791
0.00010122549429070204,-0.0038417913019657135,0.0037993378937244415
-5.2831255743512884e-05,-0.0037479728925973177,0.0038018350023776293
0.0002487062301952392,-0.003950406797230244,0.003799776080995798
0.00030352972680702806,-0.003948142286390066,0.0037997832987457514
0.0003035781264770776,-0.0038402152713388205,0.003800727892667055
0.00030362431425601244,-0.0037455828860402107,0.0038035400211811066
0.0001469951239414513,-0.003953585866838694,0.003799223806709051
0.00020247514476068318,-0.00395232904702425,0.003799685277044773
0.00015017748228274286,-0.0037473998963832855,0.0038023851811885834
0.000506009382661432,-0.0038413256406784058,0.003802799154073
0.000505729578435421,-0.003942649811506271,0.003802042920142412
0.00040447688661515713,-0.00394388847053051,0.0038020119536668062
0.0005062998970970511,-0.0037449151277542114,0.003805532120168209
0.0004527949495241046,-0.00394321046769619,0.0038017332553863525
0.00035412388388067484,-0.003745416412129998,0.003803812200203538
0.0003509589587338269,-0.003946122247725725,0.003800995647907257
0.0007105302647687495,-0.0038017453625798225,0.0038068450521677732
0.0006598252221010625,-0.0039547220803797245,0.0038041407242417336
0.0005551333306357265,-0.003945573233067989,0.0038022941444069147
0.0006107681547291577,-0.003748866030946374,0.0038051854353398085
0.0007108646677806973,-0.0038570123724639416,0.0038064466789364815
0.0007110843434929848,-0.003906483296304941,0.003806352149695158
0.000711306813172996,-0.003960853908210993,0.0038053716998547316
0.0007100965594872832,-0.0037518905010074377,0.0038071670569479465
0.0006079978193156421,-0.003948520869016647,0.0038033872842788696
0.0008124886662699282,-0.003858529031276703,0.003808102337643504
0.0008135947864502668,-0.003965290263295174,0.0038077773060649633
0.0010148986475542188,-0.003957309760153294,0.0038110564928501844
0.0010157753713428974,-0.003858997719362378,0.0038114760536700487
0.0009138390887528658,-0.0039601451717317104,0.0038091556634753942
0.0009137344895862043,-0.003857632167637348,0.003809290938079357
0.0012266401899978518,-0.003964362200349569,0.0038141575641930103
0.0012208670377731323,-0.0038657099939882755,0.003815429750829935
0.0011410227743908763,-0.00398978590965271,0.003812327515333891
0.0011191098019480705,-0.003865374019369483,0.0038130288012325764
0.0013215105282142758,-0.003862397512421012,0.003818986238911748
0.0013104252284392715,-0.0039375657215714455,0.0038174299988895655
0.0014468475710600615,-0.003889300161972642,0.003822233062237501
-0.0018224946688860655,-0.0036449190229177475,0.003834742121398449
-0.001945055671967566,-0.0036656195297837257,0.003837420605123043
-0.0018174080178141594,-0.0037307897582650185,0.0038338806480169296
-0.0016206841683015227,-0.003747994313016534,0.0038249031640589237
-0.0016210413305088878,-0.0036476310342550278,0.003826628904789686
-0.001742165768519044,-0.003766364650800824,0.0038281683810055256
-0.0017219725996255875,-0.003646581433713436,0.003830260131508112
-0.0015231439610943198,-0.003757768776267767,0.003821588819846511
-0.0014238337753340602,-0.003762895008549094,0.003819591598585248
-0.0015214674640446901,-0.0036521644797176123,0.003823168110102415
-0.001421215827576816,-0.0036548683419823647,0.003821145510300994
-0.0013197859516367316,-0.003654619213193655,0.0038193014916032553
-0.0011616762494668365,-0.003760546213015914,0.0038108867593109608
-0.0013212607009336352,-0.0037602519150823355,0.0038165885489434004
-0.001320315059274435,-0.0036920090205967426,0.003818430006504059
-0.0011168415658175945,-0.003671594662591815,0.00381189095787704
-0.001117715728469193,-0.003759656334295869,0.0038097077049314976
-0.0011154928943142295,-0.0035494642797857523,0.0038179184775799513
-0.0013184207491576672,-0.0035497460048645735,0.0038198300171643496
-0.0013189532328397036,-0.0035860007628798485,0.0038193624932318926
-0.001260177930817008,-0.0037609164137393236,0.003814075142145157
-0.0012450499925762415,-0.003549799555912614,0.003817630000412464
-0.00121980719268322,-0.0037613161839544773,0.0038121771067380905
-0.0009607672691345215,-0.003755362005904317,0.0038074057083576918
-0.0009132146369665861,-0.0037541361525654793,0.0038067069835960865
-0.0009127762168645859,-0.0036611745599657297,0.003808955429121852
-0.0010511229047551751,-0.0035486978013068438,0.003817141056060791
-0.00101536326110363,-0.003756557125598192,0.0038082818500697613
-0.0009121604962274432,-0.0035470433067530394,0.0038145610596984625
-0.0010611745528876781,-0.003757794387638569,0.0038091170135885477
-0.0007595890201628208,-0.0037530302070081234,0.0038052352610975504
-0.0008599019492976367,-0.003753827651962638,0.0038064296822994947
-0.000709652726072818,-0.0036551072262227535,0.0038070068694651127
-0.0007091124425642192,-0.0035449338611215353,0.003811841830611229
-0.0008511595660820603,-0.0035464095417410135,0.003813947783783078
-0.0008116635144688189,-0.0037536879535764456,0.0038056529592722654
-0.0005062154377810657,-0.003693570615723729,0.003804681356996298
-0.0005061800475232303,-0.0035425242967903614,0.0038100513629615307
-0.0006506379577331245,-0.0035442395601421595,0.0038115200586616993
-0.0003036112757399678,-0.003542325459420681,0.003808800131082535
-0.00010120803926838562,-0.003543037688359618,0.0038082865066826344
0.00010118912905454636,-0.0035430421121418476,0.0038086692802608013
0.00030361427343450487,-0.0035423377994447947,0.003809879766777158
0.0005062143318355083,-0.003542543388903141,0.003811697941273451
0.0005653481930494308,-0.0035432474687695503,0.0038121577817946672
0.0007091637817211449,-0.003544959705322981,0.0038141231052577496
0.0007097739144228399,-0.0036614732816815376,0.003810013411566615
0.0005062777199782431,-0.0036924120504409075,0.0038058434147387743
0.0008117797551676631,-0.003753774566575885,0.003809140296652913
0.0009128971723839641,-0.003669360652565956,0.003812839277088642
0.0007565981359221041,-0.0037530739791691303,0.0038082622922956944
0.0008562354487366974,-0.003753894241526723,0.0038101044483482838
0.000913313589990139,-0.0037542146164923906,0.0038106527645140886
0.0009122103801928461,-0.003547058207914233,0.0038173464126884937
0.0007711028447374701,-0.0035455997567623854,0.0038148618768900633
0.0009777030209079385,-0.003547826549038291,0.0038182337302714586
0.0010154832853004336,-0.003756569232791662,0.0038124967832118273
0.000956833187956363,-0.0037553156726062298,0.0038113181944936514
0.0011178653221577406,-0.0037596526090055704,0.0038146900478750467
0.0011155398096889257,-0.003549443557858467,0.003821052610874176
0.001056742388755083,-0.003757665166631341,0.0038135244976729155
0.0011170601937919855,-0.003681731643155217,0.0038166679441928864
0.0012552815023809671,-0.0037609280552715063,0.003818897297605872
0.0011567847104743123,-0.003760441206395626,0.0038157517556101084
0.0012199118500575423,-0.0037612796295434237,0.0038172451313585043
0.00132121448405087,-0.0037602081429213285,0.003821403020992875
0.0013197328662499785,-0.003654573345556855,0.003824507584795356
0.0013201849069446325,-0.003686356358230114,0.003823676612228155
0.0013184018898755312,-0.0035497399512678385,0.0038245723117142916
