metric,value
openfoam_time,4.0
analytical_area,5.5188201315052974e-05
analytical_hL,4.406837499394942e-07
l2_rms,7.126132773396724e-05
l2_rms_capillary,0.026208256295373017
l2_sum,0.009046540653689317
num_samples,16116
