snapshot_time,theta_rad,theta_deg,zeta_wall,status,quality_tier,estimator_source
7,-3.11017672705,-178.2,0.00391665265442,fallback,medium,global_periodic_fallback
7,-3.04734487398,-174.6,0.00391769488034,fallback,medium,global_periodic_fallback
7,-2.98451302091,-171,0.00391969581042,fallback,medium,global_periodic_fallback
7,-2.92168116784,-167.4,0.00392253177679,fallback,medium,global_periodic_fallback
7,-2.85884931477,-163.8,0.0039260264471,fallback,medium,global_periodic_fallback
7,-2.79601746169,-160.2,0.00392996186649,fallback,medium,global_periodic_fallback
7,-2.73318560862,-156.6,0.00393409211531,fallback,medium,global_periodic_fallback
7,-2.67035375555,-153,0.00393815872532,fallback,medium,global_periodic_fallback
7,-2.60752190248,-149.4,0.00394190688735,fallback,medium,global_periodic_fallback
7,-2.54469004941,-145.8,0.00394510143299,fallback,medium,global_periodic_fallback
7,-2.48185819634,-142.2,0.00394754158765,fallback,medium,global_periodic_fallback
7,-2.41902634326,-138.6,0.00394907356886,fallback,medium,global_periodic_fallback
7,-2.35619449019,-135,0.00394960023934,fallback,medium,global_periodic_fallback
7,-2.29336263712,-131.4,0.00394908720906,fallback,medium,global_periodic_fallback
7,-2.23053078405,-127.8,0.00394756500338,fallback,medium,global_periodic_fallback
7,-2.16769893098,-124.2,0.00394512716139,fallback,medium,global_periodic_fallback
7,-2.10486707791,-120.6,0.0039419243839,fallback,medium,global_periodic_fallback
7,-2.04203522483,-117,0.00393815509867,fallback,medium,global_periodic_fallback
7,-1.97920337176,-113.4,0.00393405303501,fallback,medium,global_periodic_fallback
7,-1.91637151869,-109.8,0.00392987258773,fallback,medium,global_periodic_fallback
7,-1.85353966562,-106.2,0.00392587288909,fallback,medium,global_periodic_fallback
7,-1.79070781255,-102.6,0.00392230158819,fallback,medium,global_periodic_fallback
7,-1.72787595947,-99,0.0039193793555,fallback,medium,global_periodic_fallback
7,-1.6650441064,-95.4,0.00391728608459,fallback,medium,global_periodic_fallback
7,-1.60221225333,-91.8,0.00391614965633,fallback,medium,global_periodic_fallback
7,-1.53938040026,-88.2,0.00391603796973,fallback,medium,global_periodic_fallback
7,-1.47654854719,-84.6,0.00391695473828,fallback,medium,global_periodic_fallback
7,-1.41371669412,-81,0.00391883931448,fallback,medium,global_periodic_fallback
7,-1.35088484104,-77.4,0.00392157055162,fallback,medium,global_periodic_fallback
7,-1.28805298797,-73.8,0.00392497445908,fallback,medium,global_periodic_fallback
7,-1.2252211349,-70.2,0.00392883516866,fallback,medium,global_periodic_fallback
7,-1.16238928183,-66.6,0.00393290852208,fallback,medium,global_periodic_fallback
7,-1.09955742876,-63,0.00393693742518,fallback,medium,global_periodic_fallback
7,-1.03672557568,-59.4,0.00394066800371,fallback,medium,global_periodic_fallback
7,-0.973893722613,-55.8,0.00394386554547,fallback,medium,global_periodic_fallback
7,-0.911061869541,-52.2,0.00394632922755,fallback,medium,global_periodic_fallback
7,-0.848230016469,-48.6,0.00394790470375,fallback,medium,global_periodic_fallback
7,-0.785398163397,-45,0.0039484937623,fallback,medium,global_periodic_fallback
7,-0.722566310326,-41.4,0.00394806044815,fallback,medium,global_periodic_fallback
7,-0.659734457254,-37.8,0.00394663326668,fallback,medium,global_periodic_fallback
7,-0.596902604182,-34.2,0.00394430333186,fallback,medium,global_periodic_fallback
7,-0.53407075111,-30.6,0.00394121857719,fallback,medium,global_periodic_fallback
7,-0.471238898038,-27,0.00393757439474,fallback,medium,global_periodic_fallback
7,-0.408407044967,-23.4,0.00393360129275,fallback,medium,global_periodic_fallback
7,-0.345575191895,-19.8,0.00392955034877,fallback,medium,global_periodic_fallback
7,-0.282743338823,-16.2,0.00392567737461,fallback,medium,global_periodic_fallback
7,-0.219911485751,-12.6,0.00392222678932,fallback,medium,global_periodic_fallback
7,-0.157079632679,-9,0.00391941621528,fallback,medium,global_periodic_fallback
7,-0.0942477796077,-5.4,0.00391742276646,fallback,medium,global_periodic_fallback
7,-0.0314159265359,-1.8,0.00391637189131,fallback,medium,global_periodic_fallback
7,0.0314159265359,1.8,0.00391632947209,fallback,medium,global_periodic_fallback
7,0.0942477796077,5.4,0.00391729767745,fallback,medium,global_periodic_fallback
7,0.157079632679,9,0.00391921482887,fallback,medium,global_periodic_fallback
7,0.219911485751,12.6,0.00392195928917,fallback,medium,global_periodic_fallback
7,0.282743338823,16.2,0.0039253571281,fallback,medium,global_periodic_fallback
7,0.345575191895,19.8,0.00392919308268,fallback,medium,global_periodic_fallback
7,0.408407044967,23.4,0.00393322412233,fallback,medium,global_periodic_fallback
7,0.471238898038,27,0.00393719476536,fallback,medium,global_periodic_fallback
7,0.53407075111,30.6,0.0039408531828,fallback,medium,global_periodic_fallback
7,0.596902604182,34.2,0.00394396707628,fallback,medium,global_periodic_fallback
7,0.659734457254,37.8,0.0039463383305,fallback,medium,global_periodic_fallback
7,0.722566310326,41.4,0.00394781551825,fallback,medium,global_periodic_fallback
7,0.785398163397,45,0.00394830347029,fallback,medium,global_periodic_fallback
7,0.848230016469,48.6,0.00394776930762,fallback,medium,global_periodic_fallback
7,0.911061869541,52.2,0.0039462445555,fallback,medium,global_periodic_fallback
7,0.973893722613,55.8,0.00394382320544,fallback,medium,global_periodic_fallback
7,1.03672557568,59.4,0.00394065584569,fallback,medium,global_periodic_fallback
7,1.09955742876,63,0.0039369402286,fallback,medium,global_periodic_fallback
7,1.16238928183,66.6,0.00393290886687,fallback,medium,global_periodic_fallback
7,1.2252211349,70.2,0.00392881443789,fallback,medium,global_periodic_fallback
7,1.28805298797,73.8,0.00392491391345,fallback,medium,global_periodic_fallback
7,1.35088484104,77.4,0.0039214524121,fallback,medium,global_periodic_fallback
7,1.41371669412,81,0.00391864778953,fallback,medium,global_periodic_fallback
7,1.47654854719,84.6,0.00391667693572,fallback,medium,global_periodic_fallback
7,1.53938040026,88.2,0.00391566464097,fallback,medium,global_periodic_fallback
7,1.60221225333,91.8,0.0039156757313,fallback,medium,global_periodic_fallback
7,1.6650441064,95.4,0.00391671096844,fallback,medium,global_periodic_fallback
7,1.72787595947,99,0.00391870697338,fallback,medium,global_periodic_fallback
7,1.79070781255,102.6,0.00392154017919,fallback,medium,global_periodic_fallback
7,1.85353966562,106.2,0.00392503456596,fallback,medium,global_periodic_fallback
7,1.91637151869,109.8,0.00392897269283,fallback,medium,global_periodic_fallback
7,1.97920337176,113.4,0.00393310933473,fallback,medium,global_periodic_fallback
7,2.04203522483,117,0.00393718686775,fallback,medium,global_periodic_fallback
7,2.10486707791,120.6,0.00394095143697,fallback,medium,global_periodic_fallback
7,2.16769893098,124.2,0.003944168891,fallback,medium,global_periodic_fallback
7,2.23053078405,127.8,0.00394663948244,fallback,medium,global_periodic_fallback
7,2.29336263712,131.4,0.00394821041011,fallback,medium,global_periodic_fallback
7,2.35619449019,135,0.00394878541503,fallback,medium,global_periodic_fallback
7,2.41902634326,138.6,0.00394833082641,fallback,medium,global_periodic_fallback
7,2.48185819634,142.2,0.00394687767743,fallback,medium,global_periodic_fallback
7,2.54469004941,145.8,0.00394451975686,fallback,medium,global_periodic_fallback
7,2.60752190248,149.4,0.00394140771822,fallback,medium,global_periodic_fallback
7,2.67035375555,153,0.00393773961579,fallback,medium,global_periodic_fallback
7,2.73318560862,156.6,0.00393374846105,fallback,medium,global_periodic_fallback
7,2.79601746169,160.2,0.00392968758078,fallback,medium,global_periodic_fallback
7,2.85884931477,163.8,0.00392581469579,fallback,medium,global_periodic_fallback
7,2.92168116784,167.4,0.00392237572028,fallback,medium,global_periodic_fallback
7,2.98451302091,171,0.00391958929899,fallback,medium,global_periodic_fallback
7,3.04734487398,174.6,0.00391763305355,fallback,medium,global_periodic_fallback
7,3.11017672705,178.2,0.00391663240207,fallback,medium,global_periodic_fallback
