time,max_z,min_z,mean_z,num_points
0.0,0.004200000315904617,0.00419999985024333,0.004200000315904617,641
0.1,0.004444493446499109,0.003914293367415667,0.0041166068986058235,557
0.2,0.004466712474822998,0.003906587138772011,0.004113649018108845,557
0.3,0.004443983547389507,0.003916108049452305,0.0041175480000674725,557
0.4,0.0044490499421954155,0.00391363212838769,0.0041167293675243855,557
0.5,0.004449604079127312,0.003914813976734877,0.004116568248718977,557
0.6,0.0044500031508505344,0.003914292436093092,0.004116571042686701,557
0.7,0.0044500273652374744,0.003914181143045425,0.004116576164960861,557
0.8,0.004449859261512756,0.003909802529960871,0.004116502590477467,557
0.9,0.004449974745512009,0.0039108977653086185,0.004116460680961609,557
1.0,0.004449522588402033,0.0039136167615652084,0.004116598051041365,557
1.1,0.004449406173080206,0.003910354804247618,0.004116542637348175,557
1.2,0.004450185690075159,0.003912301268428564,0.004116568714380264,557
1.3,0.004449487663805485,0.003913132939487696,0.004116632975637913,557
1.4,0.004449504893273115,0.003912523854523897,0.004116570111364126,557
1.5,0.004449664149433374,0.0039121247828006744,0.004116516560316086,557
1.6,0.00444937264546752,0.003913078922778368,0.004116588272154331,557
1.7,0.004449442960321903,0.003912006970494986,0.004116618074476719,557
1.8,0.0044502378441393375,0.003914874978363514,0.0041165221482515335,557
1.9,0.0044494932517409325,0.003912486135959625,0.004116629716008902,557
2.0,0.004449671134352684,0.003910187631845474,0.004116488620638847,557
2.1,0.004449816886335611,0.003915701527148485,0.004116659518331289,557
2.2,0.004449580796062946,0.003913159016519785,0.0041166916489601135,557
2.3,0.004450018052011728,0.00391425983980298,0.004116435069590807,557
2.4,0.004449637606739998,0.003914001397788525,0.004116509109735489,557
2.5,0.0044499593786895275,0.003911497537046671,0.004116527270525694,557
2.6,0.00445022527128458,0.003912690561264753,0.004116601776331663,557
2.7,0.004449581261724234,0.003913596272468567,0.004116456490010023,557
2.8,0.004450532607734203,0.003914229106158018,0.004116460680961609,557
2.9,0.004450161475688219,0.003907917067408562,0.004116405267268419,557
3.0,0.004449793137609959,0.003914298955351114,0.004116530064493418,557
3.1,0.004450054373592138,0.003910727798938751,0.004116532392799854,557
3.2,0.004449423402547836,0.00391471479088068,0.0041167233139276505,557
3.3,0.004450192674994469,0.003912837710231543,0.004116372670978308,557
3.4,0.004450085107237101,0.003913674503564835,0.00411656079813838,557
3.5,0.004449921194463968,0.003915037959814072,0.00411671306937933,557
3.6,0.004449410829693079,0.0039131916128098965,0.004116545431315899,557
3.7,0.0044498685747385025,0.003914503380656242,0.004116591531783342,557
3.8,0.0044499654322862625,0.003914128057658672,0.00411656778305769,557
3.9,0.004450323525816202,0.003913309425115585,0.004116387572139502,557
4.0,0.004449289757758379,0.003915216773748398,0.004116699565201998,557
4.1,0.0044504208490252495,0.003911154344677925,0.004116492345929146,557
4.2,0.004449858795851469,0.003912756685167551,0.004116409458220005,557
4.3,0.004449872300028801,0.003913975786417723,0.004116499796509743,557
4.4,0.00444992259144783,0.00391298858448863,0.004116519819945097,557
4.5,0.004449737723916769,0.003914026077836752,0.004116484895348549,557
4.6,0.004449549596756697,0.003913905005902052,0.004116613417863846,557
4.7,0.0044504376128315926,0.003913878463208675,0.004116411320865154,557
4.8,0.004449702799320221,0.003911774605512619,0.004116586409509182,557
4.9,0.0044501046650111675,0.0039132158271968365,0.0041164676658809185,557
5.0,0.004449818283319473,0.003914692904800177,0.004116562660783529,557
5.1,0.004449604544788599,0.003912478219717741,0.00411649327725172,557
5.2,0.004449938423931599,0.003913829568773508,0.004116435069590807,557
5.3,0.004449888132512569,0.003911122214049101,0.004116462077945471,557
5.4,0.0044502196833491325,0.003913721069693565,0.004116466734558344,557
5.5,0.004449998028576374,0.003912763670086861,0.0041165160946547985,557
5.6,0.004449494648724794,0.003913388587534428,0.004116581287235022,557
5.7,0.004449790809303522,0.003914488945156336,0.0041165961883962154,557
5.8,0.004449451342225075,0.003913242369890213,0.004116527270525694,557
5.9,0.004450055304914713,0.003911961801350117,0.004116516560316086,557
6.0,0.00444978941231966,0.003913537599146366,0.004116501659154892,557
6.1,0.004450011998414993,0.003914018161594868,0.004116418771445751,557
6.2,0.0044504934921860695,0.003912003245204687,0.004116485361009836,557
6.3,0.004450090229511261,0.003913198597729206,0.004116527270525694,557
6.4,0.0044491710141301155,0.003913948778063059,0.004116553347557783,557
6.5,0.004449805710464716,0.003909917548298836,0.004116627853363752,557
6.6,0.004449994768947363,0.003913139458745718,0.004116512835025787,557
6.7,0.004450366832315922,0.0039141192100942135,0.004116389434784651,557
6.8,0.004449875559657812,0.003911501727998257,0.004116553347557783,557
6.9,0.004450335167348385,0.003909141290932894,0.004116486292332411,557
7.0,0.004449834581464529,0.003913633059710264,0.004116551484912634,557
