snapshot_time,theta_rad,theta_deg,zeta_wall,slope_dz_dr,contact_angle_deg,ci_low_deg,ci_high_deg,ci_width_deg,fit_cond,fit_cond_global,model_diff_deg,n_points,n_unique_r,r_span,status,quality_tier,estimator_source,flag_sparse_local,flag_ill_conditioned,flag_wide_ci,flag_model_mismatch,flag_fallback_used,used_in_strict_stats,used_in_all_stats
7,-3.11017672705,-178.2,0.00391665265442,-0.169647169538,99.6283962985,nan,nan,nan,inf,1135.63196265,nan,4,3,0.000266974093392,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-3.04734487398,-174.6,0.00391769488034,-0.16825552949,99.5508740468,nan,nan,nan,inf,1135.63196265,nan,4,4,0.000262638088316,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-2.98451302091,-171,0.00391969581042,-0.165544306405,99.3997423507,nan,nan,nan,inf,1135.63196265,nan,4,4,0.000244347378612,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-2.92168116784,-167.4,0.00392253177679,-0.1616847371,99.1843709875,nan,nan,nan,inf,1135.63196265,nan,3,3,0.000244347378612,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-2.85884931477,-163.8,0.0039260264471,-0.156921005333,98.91818483,nan,nan,nan,inf,1135.63196265,nan,3,3,0.00018989527598,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-2.79601746169,-160.2,0.00392996186649,-0.151554864102,98.6178724718,nan,nan,nan,inf,1135.63196265,nan,3,3,0.000226477626711,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-2.73318560862,-156.6,0.00393409211531,-0.145926623863,98.3023787437,nan,nan,nan,inf,1135.63196265,nan,3,3,0.000228120014071,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-2.67035375555,-153,0.00393815872532,-0.14039370308,97.9917330938,nan,nan,nan,inf,1135.63196265,nan,2,2,1.170206815e-06,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-2.60752190248,-149.4,0.00394190688735,-0.135308091221,97.7057834326,nan,nan,nan,inf,1135.63196265,nan,3,3,0.000215163920075,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-2.54469004941,-145.8,0.00394510143299,-0.130994143004,97.4629185618,nan,nan,nan,inf,1135.63196265,nan,3,3,0.00021399371326,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-2.48185819634,-142.2,0.00394754158765,-0.127728102223,97.2788683143,nan,nan,nan,inf,1135.63196265,nan,3,3,0.000267841620371,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-2.41902634326,-138.6,0.00394907356886,-0.125720644963,97.165667422,nan,nan,nan,inf,1135.63196265,nan,3,3,0.000273909652606,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-2.35619449019,-135,0.00394960023934,-0.125103542392,97.1308575466,nan,nan,nan,inf,1135.63196265,nan,3,3,0.000275358790532,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-2.29336263712,-131.4,0.00394908720906,-0.125921284418,97.1769840631,nan,nan,nan,inf,1135.63196265,nan,3,3,0.000275358790532,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-2.23053078405,-127.8,0.00394756500338,-0.128128193624,97.3014227456,nan,nan,nan,inf,1135.63196265,nan,3,3,0.000268407864496,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-2.16769893098,-124.2,0.00394512716139,-0.131591213658,97.4965484846,nan,nan,nan,inf,1135.63196265,nan,3,3,0.000214630737901,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-2.10486707791,-120.6,0.0039419243839,-0.13609819933,97.750234705,nan,nan,nan,inf,1135.63196265,nan,3,3,0.000214630737901,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-2.04203522483,-117,0.00393815509867,-0.141371189532,98.046648975,nan,nan,nan,inf,1135.63196265,nan,2,2,1.18184834719e-06,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-1.97920337176,-113.4,0.00393405303501,-0.147083830466,98.3672885808,nan,nan,nan,inf,1135.63196265,nan,3,3,0.000226859468967,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-1.91637151869,-109.8,0.00392987258773,-0.152881855325,98.6921816821,nan,nan,nan,inf,1135.63196265,nan,3,3,0.000228059012443,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-1.85353966562,-106.2,0.00392587288909,-0.158405333911,99.0011678151,nan,nan,nan,inf,1135.63196265,nan,3,3,0.000190984923393,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-1.79070781255,-102.6,0.00392230158819,-0.163311293842,99.2751682494,nan,nan,nan,inf,1135.63196265,nan,3,3,0.000243816059083,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-1.72787595947,-99,0.0039193793555,-0.167295291081,99.4973627109,nan,nan,nan,inf,1135.63196265,nan,4,4,0.000244189053774,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-1.6650441064,-95.4,0.00391728608459,-0.170110572943,99.6542026173,nan,nan,nan,inf,1135.63196265,nan,4,4,0.000262696994469,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-1.60221225333,-91.8,0.00391614965633,-0.171583627523,99.7362087593,nan,nan,nan,inf,1135.63196265,nan,4,4,0.000267020659521,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-1.53938040026,-88.2,0.00391603796973,-0.171625140122,99.7385192175,nan,nan,nan,inf,1135.63196265,nan,4,4,0.000267043011263,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-1.47654854719,-84.6,0.00391695473828,-0.170235665475,99.6611681765,nan,nan,nan,inf,1135.63196265,nan,4,4,0.000262807821855,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-1.41371669412,-81,0.00391883931448,-0.167505656405,99.5090872016,nan,nan,nan,inf,1135.63196265,nan,4,4,0.000245061935857,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-1.35088484104,-77.4,0.00392157055162,-0.163609843993,99.2918287549,nan,nan,nan,inf,1135.63196265,nan,3,3,0.000245061935857,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-1.28805298797,-73.8,0.00392497445908,-0.158796319256,99.0230199515,nan,nan,nan,inf,1135.63196265,nan,3,3,0.000190204940736,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-1.2252211349,-70.2,0.00392883516866,-0.153370999377,98.7195654841,nan,nan,nan,inf,1135.63196265,nan,3,3,0.00022640125826,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-1.16238928183,-66.6,0.00393290852208,-0.147678451727,98.4006335753,nan,nan,nan,inf,1135.63196265,nan,3,3,0.000226887874305,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-1.09955742876,-63,0.00393693742518,-0.142080278133,98.0864767693,nan,nan,nan,inf,1135.63196265,nan,2,2,6.49597495794e-07,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-1.03672557568,-59.4,0.00394066800371,-0.136932415525,97.7971573,nan,nan,nan,inf,1135.63196265,nan,3,3,0.000213521067053,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-0.973893722613,-55.8,0.00394386554547,-0.132562777714,97.5512605845,nan,nan,nan,inf,1135.63196265,nan,3,3,0.000215244479477,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-0.911061869541,-52.2,0.00394632922755,-0.12925064215,97.3646865922,nan,nan,nan,inf,1135.63196265,nan,3,3,0.000268973177299,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-0.848230016469,-48.6,0.00394790470375,-0.127209076482,97.2496057949,nan,nan,nan,inf,1135.63196265,nan,3,3,0.000273830257356,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-0.785398163397,-45,0.0039484937623,-0.126571509336,97.2136547426,nan,nan,nan,inf,1135.63196265,nan,3,3,0.000274954829365,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-0.722566310326,-41.4,0.00394806044815,-0.127383289964,97.2594283248,nan,nan,nan,inf,1135.63196265,nan,3,3,0.000274954829365,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-0.659734457254,-37.8,0.00394663326668,-0.129598768527,97.3843041552,nan,nan,nan,inf,1135.63196265,nan,3,3,0.000268207164481,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-0.596902604182,-34.2,0.00394430333186,-0.133084082416,97.5806113353,nan,nan,nan,inf,1135.63196265,nan,3,3,0.000214010942727,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-0.53407075111,-30.6,0.00394121857719,-0.137625475998,97.8361322361,nan,nan,nan,inf,1135.63196265,nan,3,3,0.000213692896068,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-0.471238898038,-27,0.00393757439474,-0.142942633836,98.1349026035,nan,nan,nan,inf,1135.63196265,nan,2,2,2.56113708019e-07,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-0.408407044967,-23.4,0.00393360129275,-0.148706192732,98.4582534056,nan,nan,nan,inf,1135.63196265,nan,3,3,0.000227438751608,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-0.345575191895,-19.8,0.00392955034877,-0.154558335556,98.786019528,nan,nan,nan,inf,1135.63196265,nan,3,3,0.000227438751608,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-0.282743338823,-16.2,0.00392567737461,-0.160135176236,99.0978284657,nan,nan,nan,inf,1135.63196265,nan,3,3,0.000189749989659,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-0.219911485751,-12.6,0.00392222678932,-0.165089532696,99.3743789117,nan,nan,nan,inf,1135.63196265,nan,3,3,0.000243813032284,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-0.157079632679,-9,0.00391941621528,-0.169112659978,99.5986252748,nan,nan,nan,inf,1135.63196265,nan,4,4,0.000244702911004,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-0.0942477796077,-5.4,0.00391742276646,-0.171953580853,99.7567980478,nan,nan,nan,inf,1135.63196265,nan,4,4,0.000262946356088,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-0.0314159265359,-1.8,0.00391637189131,-0.173434801753,99.839208005,nan,nan,nan,inf,1135.63196265,nan,4,4,0.000267222058028,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,0.0314159265359,1.8,0.00391632947209,-0.173463428576,99.8408002977,nan,nan,nan,inf,1135.63196265,nan,4,4,0.000267222058028,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
