x,y,z
0.0,0.0,0.004149999710791097
0.0,0.0,0.004149999709061593
0.0,0.0,0.004149999708026011
0.0,0.0,0.004149999707407757
0.0,0.0,0.00414999970704094
0.0,0.0,0.004149999706826062
0.0,0.0,0.0041499997067034455
0.0,0.0,0.004149999706637297
0.0,0.0,0.004149999706606145
0.0,0.0,0.004149999706597109
0.0,0.0,0.0041499997066024585
0.0,0.0,0.004149999706617555
0.0,0.0,0.00414999970663961
0.0,0.0,0.004149999706666947
0.0,0.0,0.0041499997066985535
0.0,0.0,0.004149999706733818
0.0,0.0,0.004149999706772366
0.0,0.0,0.004149999706813967
0.0,0.0,0.004149999706858475
0.0,0.0,0.004149999706905794
0.0,0.0,0.00414999970695586
0.0,0.0,0.004149999707008623
0.0,0.0,0.0041499997070640485
0.0,0.0,0.004149999707122102
0.0,0.0,0.004149999707182756
0.0,0.0,0.004149999707245982
0.0,0.0,0.004149999707311753
0.0,0.0,0.004149999707380041
0.0,0.0,0.004149999707450821
0.0,0.0,0.004149999707524062
0.0,0.0,0.004149999707599735
0.0,0.0,0.00414999970767781
0.0,0.0,0.004149999707758257
0.0,0.0,0.004149999707841043
0.0,0.0,0.004149999707926137
0.0,0.0,0.0041499997080135026
0.0,0.0,0.004149999708103107
0.0,0.0,0.004149999708194915
0.0,0.0,0.004149999708288889
0.0,0.0,0.004149999708384994
0.0,0.0,0.004149999708483189
0.0,0.0,0.004149999708583437
0.0,0.0,0.004149999708685699
0.0,0.0,0.0041499997087899336
0.0,0.0,0.0041499997088960995
0.0,0.0,0.0041499997090041554
0.0,0.0,0.004149999709114058
0.0,0.0,0.004149999709225764
0.0,0.0,0.0041499997093392285
0.0,0.0,0.004149999709454408
0.0,0.0,0.0041499997095712565
0.0,0.0,0.004149999709689728
0.0,0.0,0.004149999709809774
0.0,0.0,0.0041499997099313495
0.0,0.0,0.004149999710054405
0.0,0.0,0.004149999710178892
0.0,0.0,0.004149999710304761
0.0,0.0,0.004149999710431964
0.0,0.0,0.004149999710560448
0.0,0.0,0.004149999710690164
0.0,0.0,0.004149999710821061
0.0,0.0,0.004149999710953085
0.0,0.0,0.004149999711086187
0.0,0.0,0.0041499997112203115
0.0,0.0,0.0041499997113554074
0.0,0.0,0.00414999971149142
0.0,0.0,0.004149999711628297
0.0,0.0,0.0041499997117659835
0.0,0.0,0.004149999711904424
0.0,0.0,0.004149999712043565
0.0,0.0,0.004149999712183352
0.0,0.0,0.004149999712323728
0.0,0.0,0.004149999712464639
0.0,0.0,0.0041499997126060294
0.0,0.0,0.004149999712747842
0.0,0.0,0.004149999712890021
0.0,0.0,0.004149999713032511
0.0,0.0,0.0041499997131752555
0.0,0.0,0.004149999713318198
-0.0,0.0,0.004149999713461281
