metric,value
openfoam_time,5.0
analytical_area,5.518820162384502e-05
analytical_hL,6.595192319321542e-07
l2_rms,0.00011075976807174501
l2_rms_capillary,0.04059466676460115
l2_sum,0.014060820595356856
num_samples,16116
