snapshot_time,theta_rad,theta_deg,zeta_wall,slope_dz_dr,contact_angle_deg,ci_low_deg,ci_high_deg,ci_width_deg,fit_cond,fit_cond_global,model_diff_deg,n_points,n_unique_r,r_span,status,quality_tier,estimator_source,flag_sparse_local,flag_ill_conditioned,flag_wide_ci,flag_model_mismatch,flag_fallback_used,used_in_strict_stats,used_in_all_stats
0,-0.471238898038,-27,0.0041499017934,-0.0477845108484,92.7357698154,88.010548034,97.5063419704,9.49579393637,351.476134133,1021.57511176,2.0795373148,78,72,0.000323445536196,high,high,local_quadratic,0,0,0,0,0,1,1
0,-0.408407044967,-23.4,0.00415045074308,-0.0178909770256,91.0249681246,87.9498675625,95.0399076739,7.09004011137,396.677245446,1021.57511176,8.06592592222,75,69,0.000323451589793,warn,medium,local_quadratic,0,0,0,0,0,0,1
0,-0.345575191895,-19.8,0.00415093540626,0.0933932737499,84.6644364628,80.6849560841,89.1357303942,8.45077431014,380.274587853,1021.57511176,0.430608939441,76,67,0.000321431318298,high,high,local_quadratic,0,0,0,0,0,1,1
0,-0.282743338823,-16.2,0.00414990003479,0.0400903580926,87.7042211089,81.2356232635,93.6253717196,12.3897484562,391.375053953,1021.57511176,5.14624750528,80,69,0.000321409897879,high,high,local_quadratic,0,0,0,0,0,1,1
0,-0.219911485751,-12.6,0.0041492488729,-0.0232209510078,91.3302234323,88.3131231984,93.7680626867,5.45493948827,411.565491649,1021.57511176,8.37545802963,82,69,0.000324117718264,warn,medium,local_quadratic,0,0,0,0,0,0,1
0,-0.157079632679,-9,0.00414980945311,0.0401897187974,87.6985373177,82.5075460195,92.6532630705,10.145717051,424.101562672,1021.57511176,6.04312933052,85,72,0.000324121909216,high,high,local_quadratic,0,0,0,0,0,1,1
0,-0.0942477796077,-5.4,0.00415048603432,0.122330917819,83.0256072033,77.4560670362,88.4749685395,11.0189015032,340.911953567,1021.57511176,3.55176436701,76,66,0.000296218087897,high,high,local_quadratic,0,0,0,0,0,1,1
0,-0.0314159265359,-1.8,0.00415030821909,0.0836538014795,85.2181239521,79.3890343222,91.2618591066,11.8728247845,333.698799973,1021.57511176,0.771870614378,70,46,0.000298474216834,high,high,local_quadratic,0,0,0,0,0,1,1
0,0.0314159265359,1.8,0.004148902906,-0.0842237790278,94.8143048706,89.3612407963,101.652652149,12.2914113531,329.931169793,1021.57511176,0.142872347807,75,46,0.000298474216834,high,high,local_quadratic,0,0,0,0,0,1,1
0,0.0942477796077,5.4,0.00414905988812,-0.131502401842,97.4915464996,93.3891992525,102.291536147,8.90233689414,346.123847104,1021.57511176,0.980629423578,82,66,0.000296217855066,high,high,local_quadratic,0,0,0,0,0,1,1
0,0.157079632679,9,0.00414973205985,-0.0484199531562,92.7720939289,87.0566639375,97.5577617736,10.5010978361,384.057322567,1021.57511176,3.92852691675,80,72,0.000324122142047,high,high,local_quadratic,0,0,0,0,0,1,1
0,0.219911485751,12.6,0.00415076362522,0.0395094389766,87.7374526817,85.5987496685,89.9915136951,4.39276402668,392.035266888,1021.57511176,6.63289361841,74,69,0.000324117951095,high,high,local_quadratic,0,0,0,0,0,1,1
0,0.282743338823,16.2,0.00415012250047,-0.0100271337705,90.5744931923,86.1549877541,94.5815769696,8.42658921555,371.64381442,1021.57511176,4.67216982391,78,71,0.000321409897879,high,high,local_quadratic,0,0,0,0,0,1,1
0,0.345575191895,19.8,0.00414960039348,-0.0435752896168,92.495101747,87.0309115344,97.8841939517,10.8532824173,351.631873974,1021.57511176,0.760561370303,77,69,0.000321431318298,high,high,local_quadratic,0,0,0,0,0,1,1
0,0.408407044967,23.4,0.00414898963729,-0.100731652618,95.7520956753,93.5914013297,97.771170133,4.17976880323,363.893039857,1021.57511176,3.57817214192,75,68,0.000323451589793,high,high,local_quadratic,0,0,0,0,0,1,1
0,0.471238898038,27,0.0041490128744,-0.135920689768,97.7402488798,92.0344692579,102.92728991,10.8928206526,351.261899106,1021.57511176,4.84295956114,76,70,0.000323445536196,high,high,local_quadratic,0,0,0,0,0,1,1
0,0.53407075111,30.6,0.00414991171413,-0.0383424540486,92.1957851747,87.2614672833,96.1294249288,8.86795764543,354.854737115,1021.57511176,6.70907315143,71,69,0.000321167288348,high,high,local_quadratic,0,0,0,0,0,1,1
0,0.596902604182,34.2,0.00415092765298,0.0930313367472,84.6849952992,82.2969812129,87.4411322668,5.14415105388,351.170675505,1021.57511176,4.42589053858,65,64,0.000304640037939,high,high,local_quadratic,0,0,0,0,0,1,1
0,0.659734457254,37.8,0.00415103892615,0.0975532174148,84.4282425172,79.2079442206,90.6271896866,11.419245466,379.994502997,1021.57511176,2.80822711638,68,66,0.000324042048305,high,high,local_quadratic,0,0,0,0,0,1,1
0,0.722566310326,41.4,0.00415067335225,-0.0256599304277,91.4698831667,85.845798329,96.5377656854,10.6919673563,364.00493598,1021.57511176,1.26580958807,72,71,0.000329981092364,high,high,local_quadratic,0,0,0,0,0,1,1
0,0.785398163397,45,0.0041502979529,-0.0849988777052,94.8583990775,89.8662628037,100.09548966,10.2292268564,358.29849962,1021.57511176,6.68966413685,64,64,0.000329981092364,high,high,local_quadratic,0,0,0,0,0,1,1
0,0.848230016469,48.6,0.0041509772462,-0.0024116492633,90.1381770566,87.5099914999,94.7432566449,7.233265145,366.13710997,1021.57511176,7.92942927937,69,68,0.000329977134243,high,high,local_quadratic,0,0,0,0,0,1,1
0,0.911061869541,52.2,0.00415063115141,-0.00753903546635,90.4319467304,87.1227228435,93.9180791308,6.79535628727,391.426970928,1021.57511176,8.05306064603,67,66,0.000324060441926,warn,medium,local_quadratic,0,0,0,0,0,0,1
0,0.973893722613,55.8,0.00415047362523,0.0639016819054,86.343674692,81.9327347671,90.5090966061,8.576361839,320.794260924,1021.57511176,0.0813967186783,72,70,0.000304662622511,high,high,local_quadratic,0,0,0,0,0,1,1
0,1.03672557568,59.4,0.00415026520227,0.0515186097867,87.0508084644,81.75084718,92.5644617973,10.8136146173,327.724678213,1021.57511176,5.52457757914,73,68,0.000321164028719,high,high,local_quadratic,0,0,0,0,0,1,1
0,1.09955742876,63,0.00414980984759,-0.0458947794653,92.6277332417,88.8973781988,97.0808413589,8.18346316019,343.626741185,1021.57511176,2.49213793979,74,65,0.000323443906382,high,high,local_quadratic,0,0,0,0,0,1,1
0,1.16238928183,66.6,0.00414989102616,-0.070483944495,94.0317647809,88.2236258397,98.6232454932,10.3996196535,358.54269739,1021.57511176,5.1007397381,76,71,0.000323443906382,high,high,local_quadratic,0,0,0,0,0,1,1
0,1.2252211349,70.2,0.00414972790112,-0.0473373616537,92.7102078764,87.361963331,96.5991233539,9.23716002295,350.841734606,1021.57511176,2.45683950622,79,73,0.000321423634887,high,high,local_quadratic,0,0,0,0,0,1,1
