metric,value
openfoam_time,4.0
analytical_area,5.518820936736532e-05
analytical_hL,3.2197348632787884e-06
l2_rms,0.0008858115702172976
l2_rms_capillary,0.31667310945841776
l2_sum,0.11245272346587842
num_samples,16116
