metric,value
openfoam_time,2.0
analytical_area,5.5188790814940605e-05
analytical_hL,3.308979608251628e-05
l2_rms,0.0009024875275237414
l2_rms_capillary,0.3168517553757518
l2_sum,0.11456971637787021
num_samples,16116
