time,max_z,min_z,mean_z,num_points
0.0,0.004100000485777855,0.004100000020116568,0.004100000020116568,1164
0.1,0.004101898521184921,0.004097354132682085,0.004099877085536718,1164
0.2,0.0041031246073544025,0.004098294768482447,0.0041001830250024796,1145
0.3,0.004101619124412537,0.004097755998373032,0.004099951591342688,1198
0.4,0.004102085717022419,0.004098549019545317,0.004100029356777668,1160
0.5,0.0041015297174453735,0.004097397904843092,0.004100005608052015,1093
0.6,0.004102364182472229,0.004097459372133017,0.004099979996681213,1241
0.7,0.004101708997040987,0.004098603501915932,0.004100079648196697,1132
0.8,0.004103526938706636,0.004098353907465935,0.004099963698536158,1245
0.9,0.0041021984070539474,0.004096715245395899,0.004100038670003414,1129
1.0,0.0041017853654921055,0.004098483361303806,0.004100050311535597,1166
1.1,0.00410864595323801,0.0040960535407066345,0.004100122023373842,1216
1.2,0.004102498292922974,0.004097242373973131,0.004099971614778042,1090
1.3,0.004103858955204487,0.00409806240350008,0.004100185818970203,1158
1.4,0.004102068953216076,0.004098144825547934,0.004099975805729628,1200
1.5,0.004102376289665699,0.004098144825547934,0.004100111313164234,1200
1.6,0.00410235021263361,0.004097278695553541,0.004100032150745392,1187
1.7,0.004101175349205732,0.004097505938261747,0.004099905025213957,1139
1.8,0.004105730913579464,0.004097918048501015,0.004100059159100056,1269
1.9,0.004102242644876242,0.004097794648259878,0.004099986981600523,1156
2.0,0.004101866390556097,0.004098741337656975,0.004100131336599588,1142
2.1,0.004102423321455717,0.004098310600966215,0.00410001166164875,1178
2.2,0.004104023799300194,0.0040978193283081055,0.004100144375115633,1144
2.3,0.004102353006601334,0.004096910357475281,0.004100059159100056,1118
2.4,0.00410225847736001,0.0040981825441122055,0.004099987912923098,1193
2.5,0.004101757891476154,0.004097707103937864,0.004099977668374777,1196
2.6,0.004103106912225485,0.004097157623618841,0.004099985584616661,1151
2.7,0.0041018589399755,0.004097083583474159,0.004100078251212835,1144
2.8,0.0041027190163731575,0.004096314776688814,0.004099985118955374,1228
2.9,0.004104895982891321,0.004096862394362688,0.004099974408745766,1288
3.0,0.0041029611602425575,0.004098850768059492,0.00410033343359828,1102
3.1,0.004102462902665138,0.004097703378647566,0.004100010730326176,1156
3.2,0.004101176280528307,0.004097512923181057,0.004099877551198006,1100
3.3,0.004103002604097128,0.004098058212548494,0.004100129473954439,1136
3.4,0.0041031488217413425,0.004097026772797108,0.0041001481004059315,1094
3.5,0.004102474078536034,0.004097634460777044,0.004100012127310038,1222
3.6,0.004101842176169157,0.004096949938684702,0.00410009128972888,1079
3.7,0.004102748818695545,0.004095708020031452,0.004099981393665075,1177
3.8,0.004101491067558527,0.004097134340554476,0.004100062418729067,1062
3.9,0.004102831240743399,0.004096205346286297,0.004100119695067406,1093
4.0,0.0041023432277143,0.00409812293946743,0.00409997021779418,1194
4.1,0.004101095721125603,0.00409799674525857,0.0040999711491167545,1081
4.2,0.004102424718439579,0.004098159726709127,0.004100107122212648,1111
4.3,0.00410943478345871,0.004097665660083294,0.004100052174180746,1113
4.4,0.004101842641830444,0.004097682889550924,0.004100025165826082,1147
4.5,0.004101924132555723,0.004097482655197382,0.004100073594599962,1067
4.6,0.004103000741451979,0.004097389988601208,0.0041001648642122746,1107
4.7,0.004103872459381819,0.004098378121852875,0.004100006073713303,1173
4.8,0.004101877566426992,0.004098579753190279,0.004099963698536158,1231
4.9,0.004101772792637348,0.004097490105777979,0.0041000936180353165,1100
5.0,0.004105437081307173,0.004096686840057373,0.004100061487406492,1094
