snapshot_time,theta_rad,theta_deg,zeta_wall,slope_dz_dr,contact_angle_deg,ci_low_deg,ci_high_deg,ci_width_deg,fit_cond,fit_cond_global,model_diff_deg,n_points,n_unique_r,r_span,status,quality_tier,estimator_source,flag_sparse_local,flag_ill_conditioned,flag_wide_ci,flag_model_mismatch,flag_fallback_used,used_in_strict_stats,used_in_all_stats
5,-3.11017672705,-178.2,0.00409884141205,-0.00844352575786,90.4837668939,64.031876065,140.651376712,76.6195006472,21026.5689307,894.427417914,0.436729018744,6,6,0.000175580382347,wide_ci,low,local_quadratic,1,0,1,0,0,0,1
5,-3.04734487398,-174.6,0.0040998153044,-0.000353232548155,90.0202387334,88.999640765,91.6227161732,2.62307540818,291.057698602,894.427417914,0.146103797316,12,12,0.00031387177296,high,high,local_quadratic,0,0,0,0,0,1,1
5,-2.98451302091,-171,0.00410033402998,0.00279134285033,89.8400682509,89.1858554996,90.5383304676,1.35247496799,300.157767982,894.427417914,0.0599460634652,13,13,0.000313772121444,high,high,local_quadratic,0,0,0,0,0,1,1
5,-2.92168116784,-167.4,0.00410054363121,0.00168656953724,89.9033667753,89.6737134519,91.1823094809,1.50859602901,277.431878531,894.427417914,0.128004779153,13,13,0.000313617521897,high,high,local_quadratic,0,0,0,0,0,1,1
5,-2.85884931477,-163.8,0.00410060656262,-0.00733475168378,90.4202427792,89.96084061,90.7799367755,0.819096165533,694.781972055,894.427417914,0.531543311475,8,8,0.000253519043326,high,high,local_quadratic,0,0,0,0,0,1,1
5,-2.79601746169,-160.2,0.00410079945292,0.00136491605212,89.9217961194,88.4951262913,112.501128726,24.0060024344,522.311611274,894.427417914,0.0592264552047,7,7,0.000309070572257,sparse_local,medium,local_quadratic,1,0,0,0,0,0,1
5,-2.73318560862,-156.6,0.00410105871591,0.00140923408078,89.9192568883,83.3817174099,90.036650133,6.65493272313,481.739832663,894.427417914,0.0252830976365,7,7,0.000309070572257,sparse_local,medium,local_quadratic,1,0,0,0,0,0,1
5,-2.67035375555,-153,0.00410092253295,-4.13483974565e-05,90.0023690887,61.9179932389,90.1461398338,28.2281465949,485.799765601,894.427417914,0.0482223482251,9,9,0.000328209716827,warn,medium,local_quadratic,0,0,0,0,0,0,1
5,-2.60752190248,-149.4,0.00410114612566,0.000687766237057,89.9605939035,88.7700024507,90.28595334,1.5159508893,304.957058613,894.427417914,0.0522664208832,9,9,0.000327761285007,high,high,local_quadratic,0,0,0,0,0,1,1
5,-2.54469004941,-145.8,0.00410147618325,0.00420836097216,89.7588801011,88.8575661801,142.905208823,54.0476426424,436.108117214,894.427417914,0.044395391032,6,6,0.000295951263979,wide_ci,low,local_quadratic,1,0,1,0,0,0,1
5,-2.48185819634,-142.2,0.0041011777923,0.00266773349713,89.8471504923,88.2585435806,97.8097184548,9.5511748742,323.597629887,894.427417914,0.0227838466265,8,8,0.000323415268213,high,high,local_quadratic,0,0,0,0,0,1,1
5,-2.41902634326,-138.6,0.00410103326636,0.000508769095272,89.9708496806,77.9294144515,122.017383568,44.0879691162,258.764487647,894.427417914,0.0348660149785,9,9,0.000326899113134,wide_ci,low,local_quadratic,0,0,1,0,0,0,1
5,-2.35619449019,-135,0.00410115351239,0.00107462792245,89.9384283792,89.7103915676,124.086925766,34.3765341987,209.180088329,894.427417914,0.00295520112989,13,13,0.000327504938468,warn,medium,local_quadratic,0,0,0,0,0,0,1
