metric,value
openfoam_time,0.0
analytical_area,5.518820936736532e-05
analytical_hL,3.2197348632787884e-06
l2_rms,0.0008491762937371022
l2_rms_capillary,0.3035761853394357
l2_sum,0.10780191876470163
num_samples,16116
