metric,value
openfoam_time,5.0
analytical_area,5.518820117690431e-05
analytical_hL,2.9408858606715263e-07
l2_rms,4.875779264012033e-05
l2_rms_capillary,0.01795938229598669
l2_sum,0.006189743684676729
num_samples,16116
