timestamp,normU,maxDeltaAlpha,interfaceHeightMaxRel,interfaceHeightMinRel
0,0,nan,0.00082,-0.00082
0.000552434,0.000115709557394,1.6e-05,0.000819992619934,-0.00082
0.00108703,4.04297760454e-05,6.403239e-05,0.00082,-0.000819996104817
0.00158433,5.21002367522e-05,0.0001759856,0.00082,-0.000819921471904
0.00209118,5.98666783406e-05,0.000428072,0.00082,-0.000819676765575
0.00278261,5.77482707579e-05,0.000911847,0.00082,-0.000819116540594
0.00343402,5.27527958121e-05,0.00099641,0.00082,-0.000818772683988
0.0040702,5.43905557098e-05,0.0004675,0.00082,-0.000818651090472
0.00494809,5.70314406793e-05,0.000707,0.000819895846773,-0.00081869469126
0.00581715,6.18685752468e-05,0.001106,0.000819140560166,-0.000818956996231
0.00674706,6.05956136867e-05,0.001072,0.000818380588139,-0.000819268813048
0.00769046,5.80700875131e-05,0.001509,0.000817822874973,-0.000819585259838
0.00858326,6.02258282007e-05,0.001437518,0.000817355196958,-0.000819669519202
0.0095279,6.29542281275e-05,0.00332644,0.000817920137949,-0.0008189673544
0.0104845,6.26449729504e-05,0.00378439,0.000818176373373,-0.000818597924155
0.0113805,6.62951586618e-05,0.00266852,0.000818192846069,-0.000817483403546
0.012343,6.9811298936e-05,0.00193342,0.0008184135165,-0.000816653871935
0.0132996,7.36249053238e-05,0.002382,0.000817845956406,-0.000816427275636
0.0141272,7.67133401885e-05,0.001686,0.000817307326881,-0.000816472088781
0.0151223,7.97047830699e-05,0.001806,0.000816000305483,-0.000816965603867
0.016006,8.24951793387e-05,0.001669,0.000815618411859,-0.000817055678034
0.0168105,8.6098126389e-05,0.00125472,0.000815619240645,-0.000817127987416
0.0176546,8.88912668076e-05,0.00108006,0.000815735254205,-0.000816934302505
0.0185519,9.22030123623e-05,0.00103874,0.000815905072304,-0.000816840161021
0.0194328,9.57569398627e-05,0.00125954,0.000816218844496,-0.000815798045353
0.020392,9.93356274549e-05,0.00173782,0.000816368609198,-0.000814989712524
0.0212649,0.000103399867422,0.00110726,0.00081639839016,-0.000814565163696
0.022292,0.000108609738235,0.00080109,0.000816418242939,-0.000814316564955
0.0231524,0.000114288985046,0.000873,0.000816102967034,-0.000814474917472
0.0240872,0.00012034847318,0.001511,0.000815735254205,-0.00081478101808
0.0250674,0.000127375841366,0.001864,0.000815300034899,-0.000814900721439
0.0257927,0.000131622950726,0.001174,0.000814533762576,-0.000815010247479
0.0266799,0.000136527247616,0.001004,0.00081369862572,-0.000815236802841
0.0275467,0.000141193945638,0.00104447,0.0008136286771,-0.000815178788045
0.0285348,0.000145544079199,0.0018278,0.000813785212367,-0.000814663431522
0.0292406,0.000149514384902,0.00177927,0.000813965820317,-0.000813941663377
0.0301859,0.000154635439907,0.00136308,0.00081429021685,-0.000812955040817
0.0311508,0.000159956536235,0.001384,0.000814646758878,-0.000812670814848
0.0320925,0.000164637274323,0.001713,0.000814833633379,-0.000812515101196
0.0328813,0.000168531992029,0.001055,0.000814775503714,-0.000812395498102
0.0337738,0.000172806389959,0.001448,0.000813571210446,-0.000812811258337
0.034653,0.000176335938954,0.002213,0.00081231995688,-0.000813201392139
0.0355261,0.000179372733014,0.000949,0.000811774896497,-0.000813281723529
0.03637,0.000181790016566,0.0006103,0.000811619272177,-0.000812969096013
