timestamp,normU,maxDeltaAlpha,interfaceHeightMaxRel,interfaceHeightMinRel
2,0.00539110295921,0.000208,0.00332,-0.00332
2,0.00539110295921,0.000208,0.00332,-0.00332
2.001,0.0020627297339,0.000258,0.000826301714405,-0.000802761858108
2.00149,0.0020593778269,0.000297,0.000826321811834,-0.000802780893144
2.00199,0.00205726428129,0.000314,0.000826335209581,-0.000802785673904
2.00248,0.00205642000448,0.000296,0.000826343582955,-0.000802775846728
2.00298,0.00205654251021,0.000246,0.000826349444216,-0.000802754952165
2.00347,0.00205800870117,0.000186,0.000826357817304,-0.000802728301266
2.00397,0.0020611259956,0.000186,0.000826367864787,-0.000802699700616
2.00446,0.00206510808698,0.000196,0.000826379586544,-0.000802669149827
2.00545,0.00207627157931,0.000169,0.000826406377895,-0.000802594136191
2.00594,0.00208260945935,0.000156,0.000826421447273,-0.000802550733878
2.00644,0.00208832442432,0.000177,0.000826439027526,-0.000802509276138
2.00693,0.00209384340316,0.000206,0.000826455769934,-0.000802475522325
2.00742,0.00209780006265,0.000217,0.000826469163376,-0.00080245337271
2.00792,0.00210028385736,0.000212,0.000826476696998,-0.000802447347817
2.00841,0.0021000627144,0.000201,0.000826479208175,-0.000802466574019
2.0094,0.0020972195624,0.000201,0.000826491763834,-0.00080253859816
2.00989,0.00209447329641,0.000217,0.000826506830125,-0.000802576421492
2.01038,0.00209125236098,0.000228,0.000826526917666,-0.000802610964477
2.01088,0.0020877562197,0.000216,0.000826550351907,-0.000802642759277
2.01137,0.0020841807013,0.000174,0.000826573784829,-0.000802670566724
2.01186,0.00208293232671,0.000142,0.000826598053253,-0.000802696867012
2.01236,0.00208264917969,0.00014,0.000826622320264,-0.000802723431321
2.01334,0.00208671013492,0.000177,0.000826672523386,-0.000802772748023
2.01384,0.0020900901598,0.000205,0.000826693439568,-0.00080278965783
2.01433,0.00209360302111,0.000226,0.000826708498569,-0.000802795412324
2.01483,0.00209654251704,0.000236,0.000826714354701,-0.000802787710137
2.01532,0.00209822385629,0.000239,0.00082671184494,-0.000802768232726
2.01582,0.00210024073081,0.000231,0.000826700969137,-0.00080274078578
2.01631,0.00210044127538,0.000211,0.000826680053332,-0.000802707492933
2.0173,0.00210097540168,0.000144,0.000826612278914,-0.00080261893554
2.01779,0.00210037638827,0.000133,0.000826567926722,-0.000802563223566
2.01829,0.00209990673637,0.00013,0.000826521895871,-0.000802504403705
2.01878,0.00209923577058,0.000124,0.000826477534059,-0.000802444689749
2.01928,0.00209842503766,0.000127,0.000826438190388,-0.000802382309021
2.01977,0.00209805746049,0.000151,0.000826406377895,-0.00080231336067
2.02027,0.00209676571864,0.000173,0.000826384610054,-0.00080223527081
2.02076,0.00209202362557,0.000185,0.000826372888438,-0.000802149453069
2.02126,0.00208363176873,0.000186,0.000826371213894,-0.000802059716158
2.02225,0.00205284231943,0.000162,0.000826398005783,-0.000801880895756
2.02275,0.00203604524044,0.000163,0.000826426470278,-0.000801794474666
2.02325,0.00201944556338,0.000178,0.000826465815056,-0.000801713095163
2.02375,0.00200272075026,0.000184,0.000826516874017,-0.000801640577194
2.02425,0.00198888800925,0.000201,0.000826581316561,-0.000801579588707
2.02475,0.0019772706776,0.000206,0.000826659973173,-0.0008015313777
2.02575,0.00195820014167,0.000147,0.000826849023005,-0.000801475346689
2.02625,0.00195222250967,0.000151,0.000826956057434,-0.000801466999129
2.02675,0.00194639110372,0.000188,0.000827067243765,-0.000801467087934
2.02725,0.00194012472274,0.000271,0.000827180907372,-0.000801469574457
2.02775,0.00193745317775,0.000334,0.00082729370454,-0.000801470906518
2.02826,0.00193703178473,0.000373,0.000827403965565,-0.000801471972163
2.02876,0.00193865523537,0.000386,0.000827508352499,-0.000801474991477
2.02926,0.00194187234182,0.00036,0.00082769117532,-0.00080148396049
2.03026,0.00195106125718,0.00034,0.000827762946801,-0.000801484226893
2.03075,0.00195149383709,0.000329,0.000827823025034,-0.000801479431606
2.03125,0.00195024663001,0.000329,0.000827875586372,-0.000801469574457
2.03175,0.00194802212118,0.000323,0.000827924804462,-0.000801454211064
2.03225,0.00194606825564,0.000295,0.000827974016731,-0.000801432985586
2.03274,0.00194320296715,0.000272,0.000828026558998,-0.000801467265543
2.03374,0.00193405510267,0.000238,0.000828138293501,-0.000801525606223
2.03424,0.001929593436,0.000186,0.00082818748052,-0.000801550378633
2.03473,0.00192619812401,0.000152,0.000828222491464,-0.000801574350573
2.03523,0.00192316157541,0.000125,0.000828240829354,-0.000801599564057
2.03573,0.00192374501211,0.000104,0.000828244163429,-0.000801626462725
2.03622,0.00192527821225,0.000124,0.000828235828192,-0.000801654069837
2.03722,0.00193150032827,0.00017,0.000828191648644,-0.000801708479941
2.03771,0.00193613290211,0.000188,0.000828154967719,-0.000801740341709
2.03821,0.00194279702773,0.000206,0.000828110779581,-0.000801781785094
2.03871,0.00195096859557,0.000225,0.000828067420618,-0.000801835025538
2.03921,0.00196047895677,0.000249,0.000828032396618,-0.000801898106913
2.03971,0.00197147962689,0.000271,0.000828009879632,-0.000801965968923
2.0407,0.00200411612806,0.000265,0.000827991531557,-0.000802098734513
2.0412,0.00202318538104,0.00023,0.000827984025293,-0.000802159383273
2.0417,0.00204329595696,0.000193,0.000827975684841,-0.000802216122885
2.0422,0.00206277923074,0.000193,0.000827971514553,-0.000802268511706
2.0427,0.00208067080355,0.000208,0.000827973182673,-0.00080231522189
2.0432,0.0020970190703,0.000213,0.000827981523175,-0.000802354305629
2.04419,0.0021252014289,0.000205,0.000828004875692,-0.000802399234235
2.04469,0.00213748207458,0.000188,0.000828011547599,-0.000802401449528
2.04519,0.00214891316692,0.000193,0.000828015717486,-0.000802392145221
2.04569,0.00215932043052,0.0002,0.000828019887332,-0.000802378055459
2.04619,0.00216884672966,0.0002,0.000828026558998,-0.000802367864462
2.04669,0.0021772647649,0.000196,0.000828037400227,-0.000802366978277
2.0477,0.00218976097821,0.000175,0.000828084097677,-0.000802384613016
2.0482,0.00219414398356,0.000164,0.000828121618615,-0.00080239374026
2.0487,0.00219775753972,0.000228,0.000828164138253,-0.000802401095081
2.04921,0.00220041435732,0.000296,0.000828206653545,-0.000802410930851
2.05021,0.00220331626878,0.000353,0.00082828166993,-0.000802459574718
2.05072,0.00220421021593,0.000319,0.000828315006203,-0.000802502100353
2.05122,0.00220419078977,0.000256,0.000828350006413,-0.000802552416907
2.05172,0.00220288802673,0.000186,0.00082838583691,-0.000802603701824
2.05222,0.0021981922283,0.000138,0.000828422497478,-0.000802650464069
2.05323,0.00217697925353,0.000157,0.000828488311751,-0.000802733790955
2.05373,0.00216155527751,0.000162,0.000828513301784,-0.000802780450478
2.05421,0.00214436075805,0.000148,0.000828529128028,-0.000802831088463
2.05468,0.00212862798837,0.000191,0.000828537457388,-0.000802881189392
2.05514,0.00211383364616,0.0002,0.000828539956163,-0.000802927567363
2.05563,0.00209855275907,0.000191,0.00082853912324,-0.000802972789902
2.05662,0.00207970112619,9.9e-05,0.000828529128028,-0.000803055257862
2.05712,0.00207364728283,0.000123,0.000828518299611,-0.000803096043551
2.05762,0.00206959536079,0.000121,0.000828500806956,-0.00080313611768
2.05813,0.00206697349057,0.000106,0.000828475816172,-0.000803172207727
2.05863,0.00206561267783,0.000106,0.000828444159023,-0.000803199803948
2.05913,0.00206624499487,0.000117,0.000828411666284,-0.000803213424504
2.05963,0.00206791849736,0.00013,0.000828382503972,-0.000803210594294
2.06064,0.00207700785866,0.000163,0.000828342506618,-0.000803167254371
2.06114,0.00208591766477,0.000167,0.000828325839918,-0.000803139832972
2.06164,0.00209661108337,0.000186,0.000828302505416,-0.00080311895615
2.06213,0.00210785953428,0.000187,0.000828272501989,-0.000803107544236
2.06262,0.00212159358785,0.000197,0.000828234994661,-0.000803100643862
2.06312,0.00213647996255,0.000203,0.000828194149501,-0.000803088169826
2.06362,0.00215281329531,0.000223,0.000828154967721,-0.000803061451167
2.06413,0.00216889436313,0.000241,0.000828121618618,-0.000803020573701
2.06514,0.00219914245085,0.000231,0.000828081596164,-0.000802918362974
2.06564,0.00221024528994,0.000186,0.000828069922223,-0.000802872869148
2.06614,0.00221831271068,0.000164,0.000828058247954,-0.000802837019444
2.06663,0.0022235392542,0.000196,0.000828044905531,-0.000802810904809
2.06711,0.00222600934975,0.000211,0.000828029894794,-0.000802793553188
2.0676,0.00222673636831,0.000216,0.000828010713619,-0.000802783991791
2.06808,0.00222534911347,0.000212,0.000827984025296,-0.000802782044072
2.06907,0.00222214349673,0.000172,0.00082789811063,-0.000802793730249
2.06957,0.0022193830806,0.000161,0.000827843049186,-0.000802800724096
2.07006,0.0022163776101,0.000164,0.000827787980455,-0.000802826396733
2.07056,0.00221402555825,0.000158,0.000827737077115,-0.000802905972138
2.07152,0.00221012199031,0.000134,0.000827656954329,-0.000803064282362
2.072,0.00220875586247,0.000129,0.000827620226229,-0.000803134702322
2.07248,0.00220783417172,0.000125,0.00082758099036,-0.000803199361714
2.07296,0.00220726544228,0.000184,0.000827537576152,-0.000803263657616
2.07393,0.00220890266784,0.000138,0.000827415658205,-0.000803406630549
