metric,value
openfoam_time,8.75
analytical_area,5.518820175337797e-05
analytical_hL,7.320938715450547e-07
l2_rms,0.0010031470478377566
l2_rms_capillary,0.36712780349246327
l2_sum,0.12734832255401574
num_samples,16116
