metric,value
openfoam_time,4.0
analytical_area,5.5188201895961254e-05
analytical_hL,8.044453366591113e-07
l2_rms,0.00013916555643065685
l2_rms_capillary,0.05084895435992011
l2_sum,0.017666901584309606
num_samples,16116
