metric,value
openfoam_time,9.25
analytical_area,5.518820259308247e-05
analytical_hL,1.0911773586348627e-06
l2_rms,0.0010538260067061646
l2_rms_capillary,0.38195991265045504
l2_sum,0.1337819560024586
num_samples,16116
