snapshot_time,theta_rad,theta_deg,zeta_wall,status,quality_tier,estimator_source
0.3,-3.11017672705,-178.2,0.00435946360856,fallback,medium,global_periodic_fallback
0.3,-3.04734487398,-174.6,0.00436788410782,fallback,medium,global_periodic_fallback
0.3,-2.98451302091,-171,0.00436840381005,fallback,medium,global_periodic_fallback
0.3,-2.92168116784,-167.4,0.00436166994675,fallback,medium,global_periodic_fallback
0.3,-2.85884931477,-163.8,0.00434868727001,fallback,medium,global_periodic_fallback
0.3,-2.79601746169,-160.2,0.00433075087252,fallback,medium,global_periodic_fallback
0.3,-2.73318560862,-156.6,0.00430936189873,fallback,medium,global_periodic_fallback
0.3,-2.67035375555,-153,0.00428613148986,fallback,medium,global_periodic_fallback
0.3,-2.60752190248,-149.4,0.00426267903792,fallback,medium,global_periodic_fallback
0.3,-2.54469004941,-145.8,0.00424053117293,fallback,medium,global_periodic_fallback
0.3,-2.48185819634,-142.2,0.00422102785129,fallback,medium,global_periodic_fallback
0.3,-2.41902634326,-138.6,0.00420524145468,fallback,medium,global_periodic_fallback
0.3,-2.35619449019,-135,0.00419391397667,fallback,medium,global_periodic_fallback
0.3,-2.29336263712,-131.4,0.00418741622123,fallback,medium,global_periodic_fallback
0.3,-2.23053078405,-127.8,0.00418573153582,fallback,medium,global_periodic_fallback
0.3,-2.16769893098,-124.2,0.00418846503991,fallback,medium,global_periodic_fallback
0.3,-2.10486707791,-120.6,0.00419487768666,fallback,medium,global_periodic_fallback
0.3,-2.04203522483,-117,0.0042039429129,fallback,medium,global_periodic_fallback
0.3,-1.97920337176,-113.4,0.00421442219127,fallback,medium,global_periodic_fallback
0.3,-1.91637151869,-109.8,0.00422495458872,fallback,medium,global_periodic_fallback
0.3,-1.85353966562,-106.2,0.00423415453499,fallback,medium,global_periodic_fallback
0.3,-1.79070781255,-102.6,0.00424071147017,fallback,medium,global_periodic_fallback
0.3,-1.72787595947,-99,0.00424348490616,fallback,medium,global_periodic_fallback
0.3,-1.6650441064,-95.4,0.00424158871214,fallback,medium,global_periodic_fallback
0.3,-1.60221225333,-91.8,0.00423445910232,fallback,medium,global_periodic_fallback
0.3,-1.53938040026,-88.2,0.00422190182379,fallback,medium,global_periodic_fallback
0.3,-1.47654854719,-84.6,0.00420411534951,fallback,medium,global_periodic_fallback
0.3,-1.41371669412,-81,0.00418168839486,fallback,medium,global_periodic_fallback
0.3,-1.35088484104,-77.4,0.00415557170056,fallback,medium,global_periodic_fallback
0.3,-1.28805298797,-73.8,0.00412702565827,fallback,medium,global_periodic_fallback
0.3,-1.2252211349,-70.2,0.00409754689468,fallback,medium,global_periodic_fallback
0.3,-1.16238928183,-66.6,0.00406877827932,fallback,medium,global_periodic_fallback
0.3,-1.09955742876,-63,0.00404240789396,fallback,medium,global_periodic_fallback
0.3,-1.03672557568,-59.4,0.0040200632309,fallback,medium,global_periodic_fallback
0.3,-0.973893722613,-55.8,0.00400320722568,fallback,medium,global_periodic_fallback
0.3,-0.911061869541,-52.2,0.00399304265601,fallback,medium,global_periodic_fallback
0.3,-0.848230016469,-48.6,0.00399043095518,fallback,medium,global_periodic_fallback
0.3,-0.785398163397,-45,0.00399583062577,fallback,medium,global_periodic_fallback
0.3,-0.722566310326,-41.4,0.00400925925003,fallback,medium,global_periodic_fallback
0.3,-0.659734457254,-37.8,0.00403028165114,fallback,medium,global_periodic_fallback
0.3,-0.596902604182,-34.2,0.00405802515383,fallback,medium,global_periodic_fallback
0.3,-0.53407075111,-30.6,0.00409122122396,fallback,medium,global_periodic_fallback
0.3,-0.471238898038,-27,0.00412827113775,fallback,medium,global_periodic_fallback
0.3,-0.408407044967,-23.4,0.0041673318447,fallback,medium,global_periodic_fallback
0.3,-0.345575191895,-19.8,0.00420641693625,fallback,medium,global_periodic_fallback
0.3,-0.282743338823,-16.2,0.00424350669257,fallback,medium,global_periodic_fallback
0.3,-0.219911485751,-12.6,0.00427666061254,fallback,medium,global_periodic_fallback
0.3,-0.157079632679,-9,0.00430412567059,fallback,medium,global_periodic_fallback
0.3,-0.0942477796077,-5.4,0.00432443380085,fallback,medium,global_periodic_fallback
0.3,-0.0314159265359,-1.8,0.00433648276622,fallback,medium,global_periodic_fallback
0.3,0.0314159265359,1.8,0.0043395955882,fallback,medium,global_periodic_fallback
0.3,0.0942477796077,5.4,0.00433355502808,fallback,medium,global_periodic_fallback
0.3,0.157079632679,9,0.00424581946115,wide_ci,low,local_quadratic
0.3,0.219911485751,12.6,0.00424581946115,wide_ci,low,local_quadratic
0.3,0.282743338823,16.2,0.00426520593072,fallback,medium,global_periodic_fallback
0.3,0.345575191895,19.8,0.00422927718474,fallback,medium,global_periodic_fallback
0.3,0.408407044967,23.4,0.00418935434159,fallback,medium,global_periodic_fallback
0.3,0.471238898038,27,0.00414726191511,fallback,medium,global_periodic_fallback
0.3,0.53407075111,30.6,0.0041048623678,fallback,medium,global_periodic_fallback
0.3,0.596902604182,34.2,0.00406394816497,fallback,medium,global_periodic_fallback
0.3,0.659734457254,37.8,0.00402614004561,fallback,medium,global_periodic_fallback
0.3,0.722566310326,41.4,0.00399279768997,fallback,medium,global_periodic_fallback
0.3,0.785398163397,45,0.00396494815379,fallback,medium,global_periodic_fallback
0.3,0.848230016469,48.6,0.00394323629785,fallback,medium,global_periodic_fallback
0.3,0.911061869541,52.2,0.00392790004074,fallback,medium,global_periodic_fallback
0.3,0.973893722613,55.8,0.0039187716915,fallback,medium,global_periodic_fallback
0.3,1.03672557568,59.4,0.00391530497493,fallback,medium,global_periodic_fallback
0.3,1.09955742876,63,0.00391662575022,fallback,medium,global_periodic_fallback
0.3,1.16238928183,66.6,0.00392160294308,fallback,medium,global_periodic_fallback
0.3,1.2252211349,70.2,0.0039289349563,fallback,medium,global_periodic_fallback
0.3,1.28805298797,73.8,0.00393724587136,fallback,medium,global_periodic_fallback
0.3,1.35088484104,77.4,0.00394518516341,fallback,medium,global_periodic_fallback
0.3,1.41371669412,81,0.00395152446046,fallback,medium,global_periodic_fallback
0.3,1.47654854719,84.6,0.00395524509583,fallback,medium,global_periodic_fallback
0.3,1.53938040026,88.2,0.00395561081554,fallback,medium,global_periodic_fallback
0.3,1.60221225333,91.8,0.00395222097131,fallback,medium,global_periodic_fallback
0.3,1.6650441064,95.4,0.00394504079181,fallback,medium,global_periodic_fallback
0.3,1.72787595947,99,0.00393440680091,fallback,medium,global_periodic_fallback
0.3,1.79070781255,102.6,0.00392100704699,fallback,medium,global_periodic_fallback
0.3,1.85353966562,106.2,0.00390583742251,fallback,medium,global_periodic_fallback
0.3,1.91637151869,109.8,0.00389013688409,fallback,medium,global_periodic_fallback
0.3,1.97920337176,113.4,0.00387530573515,fallback,medium,global_periodic_fallback
0.3,2.04203522483,117,0.00386281221932,fallback,medium,global_periodic_fallback
0.3,2.10486707791,120.6,0.00385409342563,fallback,medium,global_periodic_fallback
0.3,2.16769893098,124.2,0.00385045687774,fallback,medium,global_periodic_fallback
0.3,2.23053078405,127.8,0.00385298914668,fallback,medium,global_periodic_fallback
0.3,2.29336263712,131.4,0.00386247739136,fallback,medium,global_periodic_fallback
0.3,2.35619449019,135,0.00387934892155,fallback,medium,global_periodic_fallback
0.3,2.41902634326,138.6,0.00390363274466,fallback,medium,global_periodic_fallback
0.3,2.48185819634,142.2,0.00393494567335,fallback,medium,global_periodic_fallback
0.3,2.54469004941,145.8,0.00397250402153,fallback,medium,global_periodic_fallback
0.3,2.60752190248,149.4,0.00401516030158,fallback,medium,global_periodic_fallback
0.3,2.67035375555,153,0.00406146275551,fallback,medium,global_periodic_fallback
0.3,2.73318560862,156.6,0.00410973410897,fallback,medium,global_periodic_fallback
0.3,2.79601746169,160.2,0.00415816471931,fallback,medium,global_periodic_fallback
0.3,2.85884931477,163.8,0.0042049143751,fallback,medium,global_periodic_fallback
0.3,2.92168116784,167.4,0.00424821645182,fallback,medium,global_periodic_fallback
0.3,2.98451302091,171,0.00428647797238,fallback,medium,global_periodic_fallback
0.3,3.04734487398,174.6,0.00431836937099,fallback,medium,global_periodic_fallback
0.3,3.11017672705,178.2,0.00434289839974,fallback,medium,global_periodic_fallback
