metric,value
openfoam_time,4.0
analytical_area,5.518821973042282e-05
analytical_hL,5.232929691534846e-06
l2_rms,0.00026283722727353574
l2_rms_capillary,0.09365688079892323
l2_sum,0.033366872852968736
num_samples,16116
