metric,value
openfoam_time,4.0
analytical_area,5.518820221956326e-05
analytical_hL,9.483886067520582e-07
l2_rms,0.00086608429816548
l2_rms_capillary,0.31528198929439333
l2_sum,0.10994836978235746
num_samples,16116
