snapshot_time,theta_rad,theta_deg,zeta_wall,slope_dz_dr,contact_angle_deg,ci_low_deg,ci_high_deg,ci_width_deg,fit_cond,fit_cond_global,model_diff_deg,n_points,n_unique_r,r_span,status,quality_tier,estimator_source,flag_sparse_local,flag_ill_conditioned,flag_wide_ci,flag_model_mismatch,flag_fallback_used,used_in_strict_stats,used_in_all_stats
7,-3.11017672705,-178.2,0.00435862937616,0.145715336219,81.7094750895,nan,nan,nan,inf,1354.93403668,nan,4,3,0.00026697688736,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-3.04734487398,-174.6,0.00436179139231,0.14364232365,81.8258147057,nan,nan,nan,inf,1354.93403668,nan,4,4,0.00026263971813,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-2.98451302091,-171,0.00436459098332,0.140400280769,82.0078973175,nan,nan,nan,inf,1354.93403668,nan,4,4,0.000244348077103,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-2.92168116784,-167.4,0.00436708021111,0.136208593466,82.2435552964,nan,nan,nan,inf,1354.93403668,nan,3,3,0.000244348077103,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-2.85884931477,-163.8,0.00436933349404,0.131354518649,82.5167827091,nan,nan,nan,inf,1354.93403668,nan,3,3,0.000189896207303,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-2.79601746169,-160.2,0.00437144234451,0.126175524631,82.8086768678,nan,nan,nan,inf,1354.93403668,nan,3,3,0.000226479489356,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-2.73318560862,-156.6,0.00437350906078,0.121038106161,83.0985990464,nan,nan,nan,inf,1354.93403668,nan,3,3,0.000228121876717,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-2.67035375555,-153,0.00437563975885,0.116314399273,83.3654881655,nan,nan,nan,inf,1354.93403668,nan,2,2,1.170206815e-06,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-2.60752190248,-149.4,0.00437793717146,0.112358074275,83.5892435102,nan,nan,nan,inf,1354.93403668,nan,3,3,0.000215162988752,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-2.54469004941,-145.8,0.00438049365514,0.10948104524,83.7520816034,nan,nan,nan,inf,1354.93403668,nan,3,3,0.000213992781937,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-2.48185819634,-142.2,0.00438338483372,0.107932496814,83.8397706403,nan,nan,nan,inf,1354.93403668,nan,3,3,0.000267834635451,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-2.41902634326,-138.6,0.00438666426747,0.107881595979,83.8426534758,nan,nan,nan,inf,1354.93403668,nan,3,3,0.000273894285783,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-2.35619449019,-135,0.00439035947365,0.10940503541,83.7563850995,nan,nan,nan,inf,1354.93403668,nan,4,4,0.000275343423709,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-2.29336263712,-131.4,0.00439446954124,0.112480259837,83.5823301646,nan,nan,nan,inf,1354.93403668,nan,4,4,0.000275343423709,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-2.23053078405,-127.8,0.00439696608677,-0.019758142788,91.1319109147,7.73184094569,174.291784027,166.559943081,462.352443353,1354.93403668,10.0709585071,6,6,0.000268395757303,wide_ci,low,local_quadratic,1,0,1,0,0,0,1
7,-2.16769893098,-124.2,0.00441229182349,0.256796427485,75.597846324,9.46891804465,102.045670906,92.5767528611,291.720995825,1354.93403668,3.63381850836,6,6,0.000214626546949,wide_ci,low,local_quadratic,1,0,1,0,0,0,1
7,-2.10486707791,-120.6,0.00441324734183,0.251037544282,75.907820174,8.15383856472,105.327732789,97.173894224,287.152929103,1354.93403668,3.04875609577,6,6,0.000214626546949,wide_ci,low,local_quadratic,1,0,1,0,0,0,1
7,-2.04203522483,-117,0.00441405804561,0.136514857262,82.2263280067,nan,nan,nan,inf,1354.93403668,nan,4,4,0.000130395870656,fallback,medium,global_periodic_fallback,1,0,0,0,1,0,1
7,-1.97920337176,-113.4,0.00441751821726,0.317233552744,72.3992260582,2.36076479422,106.508403776,104.147638981,387.710650266,1354.93403668,8.03739945211,6,6,0.000226858071983,wide_ci,low,local_quadratic,1,0,1,0,0,0,1
7,-1.91637151869,-109.8,0.00442205409631,0.305933249462,72.9893864295,63.4253190529,170.02551586,106.600196807,499.970595339,1354.93403668,6.37203348125,5,5,0.000228057615459,wide_ci,low,local_quadratic,1,0,1,0,0,0,1
7,-1.85353966562,-106.2,0.0044295216895,0.45826920988,65.3794714796,53.088516443,174.224113285,121.135596842,577.248494727,1354.93403668,13.6243429199,5,5,0.000206073746085,wide_ci,low,local_quadratic,1,0,1,1,0,0,1
7,-1.79070781255,-102.6,0.00444104710951,0.195335787868,78.9472577115,3.73999812051,158.242742271,154.50274415,1166.47184846,1354.93403668,1.9808051318,6,6,0.000243825372308,wide_ci,low,local_quadratic,1,0,1,0,0,0,1
7,-1.72787595947,-99,0.00444001246749,0.184210799509,79.5625095098,4.18192098914,158.215866547,154.033945558,1823.53315289,1354.93403668,2.32330314403,7,7,0.000244198367,wide_ci,low,local_quadratic,1,0,1,0,0,0,1
7,-1.6650441064,-95.4,0.00444320467175,0.337203715811,71.3657025261,0.766771332327,146.777175155,146.010403822,1811.94461436,1354.93403668,5.86353913436,6,6,0.000262698158622,wide_ci,low,local_quadratic,1,0,1,0,0,0,1
7,-1.60221225333,-91.8,0.00444719333342,0.221007892823,77.5375111024,1.13546181482,163.359375505,162.22391369,4506.82024817,1354.93403668,0.248580166195,6,6,0.000267014373094,wide_ci,low,local_quadratic,1,0,1,0,0,0,1
7,-1.53938040026,-88.2,0.00444859828229,0.254607005008,75.7155923259,0.656854075283,174.702988137,174.046134062,7631.00783909,1354.93403668,1.76118720294,6,6,0.000267036724836,wide_ci,low,local_quadratic,1,0,1,0,0,0,1
7,-1.47654854719,-84.6,0.00444885782398,0.344208215975,71.0061160818,12.8952646366,170.747054499,157.851789863,13222.4371603,1354.93403668,6.56237972839,7,7,0.000262809218839,wide_ci,low,local_quadratic,1,0,1,0,0,0,1
7,-1.41371669412,-81,0.00444985361005,0.0867687728178,85.040935936,9.68788343454,88.6703273501,78.9824439155,1746.58110129,1354.93403668,7.55015632624,7,7,0.000255051068962,wide_ci,low,local_quadratic,1,0,1,0,0,0,1
7,-1.35088484104,-77.4,0.00445216097127,0.100616329247,84.2544455699,5.54779802544,86.1821290726,80.6343310471,1131.06676382,1354.93403668,7.30393721814,6,6,0.000255051068962,wide_ci,low,local_quadratic,1,0,1,0,0,0,1
7,-1.28805298797,-73.8,0.00444507272763,0.289634530134,73.8471583234,0.778210640753,174.597414175,173.819203534,1192.48756629,1354.93403668,4.35566576722,5,5,0.000255051068962,wide_ci,low,local_quadratic,1,0,1,0,0,0,1
7,-1.2252211349,-70.2,0.0044420055754,0.36568882131,69.9130988243,1.54619415901,168.345698902,166.799504743,1275.13684164,1354.93403668,9.47823092248,6,6,0.000260493718088,wide_ci,low,local_quadratic,1,0,1,0,0,0,1
7,-1.16238928183,-66.6,0.00444011281662,-0.090091703986,95.1479765491,9.61525040099,177.387082702,167.771832301,4779.60432848,1354.93403668,14.7736302687,5,5,0.000260980334133,wide_ci,low,local_quadratic,1,0,1,1,0,0,1
7,-1.09955742876,-63,0.00444192307144,0.396434274182,68.3749283621,64.6840432763,176.954277729,112.270234453,1909.03495782,1354.93403668,10.5846489375,5,5,0.000260980334133,wide_ci,low,local_quadratic,1,0,1,0,0,0,1
7,-1.03672557568,-59.4,0.00444158551544,0.247631577642,76.0915457508,27.7621602454,176.93984213,149.177681885,1616.47405454,1354.93403668,3.28204430028,6,6,0.00025926111266,wide_ci,low,local_quadratic,1,0,1,0,0,0,1
7,-0.973893722613,-55.8,0.00444522589399,0.0202140854369,88.841975927,14.8267474369,146.783171307,131.95642387,2873.45728673,1354.93403668,9.72810714282,5,5,0.000260984525084,wide_ci,low,local_quadratic,1,0,1,0,0,0,1
7,-0.911061869541,-52.2,0.00444148767881,0.495185920123,63.656034625,22.7488519436,172.637942365,149.889090422,20181.5736102,1354.93403668,15.7403583843,5,5,0.000268946168944,wide_ci,low,local_quadratic,1,0,1,1,0,0,1
7,-0.848230016469,-48.6,0.00443847884927,0.234290193971,76.8139953863,68.5565790525,178.12970689,109.573127837,1241.88115958,1354.93403668,2.39638223072,6,6,0.000273793935776,wide_ci,low,local_quadratic,1,0,1,0,0,0,1
7,-0.785398163397,-45,0.00443744511062,0.198927390854,78.7491719823,66.5774327341,146.575613249,79.9981805149,1249.83710442,1354.93403668,0.614089823685,5,5,0.000274918507785,wide_ci,low,local_quadratic,1,0,1,0,0,0,1
7,-0.722566310326,-41.4,0.00443646665212,0.170965181325,80.2982157563,68.4889547456,170.157121684,101.668166938,863.928996056,1354.93403668,1.4039227938,6,6,0.000274918507785,wide_ci,low,local_quadratic,1,0,1,0,0,0,1
7,-0.659734457254,-37.8,0.00443748726618,0.149543906605,81.4947932883,68.4478424873,162.690803784,94.2429612972,3308.1724449,1354.93403668,2.4337834554,5,5,0.000268183415756,wide_ci,low,local_quadratic,1,0,1,0,0,0,1
7,-0.596902604182,-34.2,0.00443993511329,0.0152384846676,89.1269667143,5.20405507254,173.65746864,168.453413567,13952.4366544,1354.93403668,10.2836959845,6,6,0.000232250895351,wide_ci,low,local_quadratic,1,0,1,0,0,0,1
