snapshot_time,theta_rad,theta_deg,zeta_wall,slope_dz_dr,contact_angle_deg,ci_low_deg,ci_high_deg,ci_width_deg,fit_cond,fit_cond_global,model_diff_deg,n_points,n_unique_r,r_span,status,quality_tier,estimator_source,flag_sparse_local,flag_ill_conditioned,flag_wide_ci,flag_model_mismatch,flag_fallback_used,used_in_strict_stats,used_in_all_stats
10,-3.11017672705,-178.2,0.00414954408853,0.000729898850672,89.9581798838,89.7705546677,90.1719034788,0.401348811159,353.569027707,906.469743276,0.106901601833,29,24,0.000193881802261,high,high,local_quadratic,0,0,0,0,0,1,1
10,-3.04734487398,-174.6,0.00415014756569,0.00247522873195,89.85818013,88.8624580361,90.6097061932,1.74724815715,558.355809309,906.469743276,0.056964532822,34,32,0.000295623671263,high,high,local_quadratic,0,0,0,0,0,1,1
10,-2.98451302091,-171,0.00415057150658,0.00635565892463,89.6358524707,89.0151485621,90.1109748246,1.0958262625,336.740725951,906.469743276,0.152440634497,40,40,0.000309594906867,high,high,local_quadratic,0,0,0,0,0,1,1
10,-2.92168116784,-167.4,0.00415031328303,0.00377444691037,89.783741149,89.3300015017,90.0899916231,0.759990121369,300.123983138,906.469743276,0.11021754142,41,41,0.000309652183205,high,high,local_quadratic,0,0,0,0,0,1,1
10,-2.85884931477,-163.8,0.00415007704955,-8.36826729426e-05,90.004794664,89.9020908353,90.1006922005,0.19860136519,367.732753811,906.469743276,0.0264269814544,40,40,0.000309687107801,high,high,local_quadratic,0,0,0,0,0,1,1
10,-2.79601746169,-160.2,0.00415021566652,-0.000160435470142,90.0091922752,89.9694652297,90.0595370925,0.0900718628286,342.745229104,906.469743276,0.0366384926363,30,30,0.000327014597133,high,high,local_quadratic,0,0,0,0,0,1,1
10,-2.73318560862,-156.6,0.00415028053502,0.000484557079914,89.9722369266,89.9248598426,90.016870098,0.0920102553915,321.574522839,906.469743276,0.0151832756782,30,30,0.000327003886923,high,high,local_quadratic,0,0,0,0,0,1,1
10,-2.67035375555,-153,0.00415014711486,0.000533933291715,89.9694078788,89.8768977871,90.0651754394,0.188277652235,368.656935621,906.469743276,0.00803209000105,32,32,0.00032834825106,high,high,local_quadratic,0,0,0,0,0,1,1
10,-2.60752190248,-149.4,0.00415003384125,-0.000304333881591,90.0174370464,89.9590637389,90.0834277076,0.124363968663,330.543789068,906.469743276,0.0305821107041,37,37,0.00032834825106,high,high,local_quadratic,0,0,0,0,0,1,1
10,-2.54469004941,-145.8,0.0041500670099,6.83047712449e-05,89.9960864249,89.9238307478,90.0773415448,0.153510797004,361.435108912,906.469743276,0.0124012553877,35,35,0.000328087480739,high,high,local_quadratic,0,0,0,0,0,1,1
10,-2.48185819634,-142.2,0.0041500103105,0.000561881008525,89.967806593,89.8187117661,90.0886372298,0.269925463604,357.88653171,906.469743276,0.0237807641207,33,33,0.000328056281433,high,high,local_quadratic,0,0,0,0,0,1,1
10,-2.41902634326,-138.6,0.00414970897729,-0.00120441793006,90.0690080308,89.8216457823,90.2933150529,0.471669270567,344.827293246,906.469743276,0.0361218792356,30,30,0.00027262000367,high,high,local_quadratic,0,0,0,0,0,1,1
10,-2.35619449019,-135,0.00414950199588,-0.00175720485253,90.1006803182,89.949247115,90.2688765457,0.319629430689,323.94477102,906.469743276,0.0410909967146,27,27,0.00027262000367,high,high,local_quadratic,0,0,0,0,0,1,1
10,-2.29336263712,-131.4,0.0041497115765,-0.00133363158619,90.076411416,89.8430471928,90.3010752151,0.458028022261,403.50931872,906.469743276,0.0607755262165,27,27,0.000272531528026,high,high,local_quadratic,0,0,0,0,0,1,1
10,-2.23053078405,-127.8,0.004149962757,0.000547247418745,89.9686450357,89.8860113538,90.0625329088,0.176521554983,344.53146242,906.469743276,0.0216959740183,33,33,0.000293402466923,high,high,local_quadratic,0,0,0,0,0,1,1
10,-2.16769893098,-124.2,0.00414998328204,-6.81102190117e-05,90.0039024281,89.9422488112,90.074709915,0.132461103852,340.377414107,906.469743276,0.0150974255097,34,34,0.000293402466923,high,high,local_quadratic,0,0,0,0,0,1,1
10,-2.10486707791,-120.6,0.00414998266232,-0.00094503531568,90.054146519,89.956452633,90.1405448052,0.184092172149,361.530640152,906.469743276,0.0671491507111,33,33,0.000292388722301,high,high,local_quadratic,0,0,0,0,0,1,1
10,-2.04203522483,-117,0.00415018057227,0.000774944522496,89.9555989584,89.809419767,90.1047581694,0.295338402385,320.407738164,906.469743276,0.0165355973977,31,31,0.000292307231575,high,high,local_quadratic,0,0,0,0,0,1,1
10,-1.97920337176,-113.4,0.00415046808942,0.000611258813859,89.9649774541,89.8936386127,90.0487617962,0.155123183533,311.350181078,906.469743276,0.0235993852752,28,28,0.000326998764649,high,high,local_quadratic,0,0,0,0,0,1,1
10,-1.91637151869,-109.8,0.00415063141889,-0.000808011674103,90.0462956486,89.9059966995,90.1860145574,0.28001785792,333.431429414,906.469743276,0.109940236095,28,28,0.000326998764649,high,high,local_quadratic,0,0,0,0,0,1,1
10,-1.85353966562,-106.2,0.00415043029231,-0.00263892084123,90.1511986757,89.8984094917,90.4224622682,0.524052776579,401.808952446,906.469743276,0.143684344457,32,32,0.000309732276946,high,high,local_quadratic,0,0,0,0,0,1,1
10,-1.79070781255,-102.6,0.00415053385894,-0.000145562387145,90.0083401104,89.603531489,90.3697465402,0.766215051172,361.643494895,906.469743276,0.0600372503192,34,34,0.000329298432916,high,high,local_quadratic,0,0,0,0,0,1,1
10,-1.72787595947,-99,0.00415100953784,0.00446726814576,89.7440460919,89.4213887568,90.0546949746,0.633306217717,318.337150676,906.469743276,0.0575269064685,28,28,0.000329270493239,high,high,local_quadratic,0,0,0,0,0,1,1
10,-1.6650441064,-95.4,0.004150571976,-0.000100329073054,90.0057484324,89.4368188332,90.4832556438,1.04643681065,530.392064334,906.469743276,0.0837868542737,26,25,0.000304025132209,high,high,local_quadratic,0,0,0,0,0,1,1
10,-1.60221225333,-91.8,0.00415027231004,-0.000123052850454,90.007050409,89.8232653207,90.2017073888,0.378442068131,330.709308302,906.469743276,0.0156223916195,25,24,0.000193910673261,high,high,local_quadratic,0,0,0,0,0,1,1
10,-1.53938040026,-88.2,0.00415036044766,0.000310334007395,89.9822191717,89.7395363033,90.238535066,0.498998762788,330.72109828,906.469743276,0.0126540844534,25,24,0.000193936750293,high,high,local_quadratic,0,0,0,0,0,1,1
10,-1.47654854719,-84.6,0.00415091356116,0.0031424085404,89.8199538458,88.8550469044,90.4526218998,1.59757499543,521.446679348,906.469743276,0.000105148287673,25,25,0.000303536187857,high,high,local_quadratic,0,0,0,0,0,1,1
10,-1.41371669412,-81,0.00415125573308,0.00828198322007,89.5254881644,88.8000802603,90.0554359108,1.25535565047,309.215993147,906.469743276,0.197573156862,28,28,0.000327795511112,high,high,local_quadratic,0,0,0,0,0,1,1
10,-1.35088484104,-77.4,0.00415177942918,0.0138500450828,89.2065016054,88.6059371901,89.8493618853,1.24342469514,301.294613202,906.469743276,0.431786291643,31,31,0.000327795511112,high,high,local_quadratic,0,0,0,0,0,1,1
10,-1.28805298797,-73.8,0.00415150615758,0.00727612627235,89.5831160302,89.0025940734,90.1051366291,1.10254255567,343.897323342,906.469743276,0.166532879808,29,29,0.000309657305479,high,high,local_quadratic,0,0,0,0,0,1,1
10,-1.2252211349,-70.2,0.00415106790513,0.0031184384374,89.821327218,89.426006201,90.109739736,0.683733535074,333.591212878,906.469743276,0.0256521902552,28,28,0.000327051617205,high,high,local_quadratic,0,0,0,0,0,1,1
10,-1.16238928183,-66.6,0.00415056451613,0.00026124854603,89.9850315612,89.9136831491,90.0528035336,0.139120384495,311.688375256,906.469743276,0.0406039998383,28,28,0.000326927751303,high,high,local_quadratic,0,0,0,0,0,1,1
10,-1.09955742876,-63,0.00415038278499,0.000770171836349,89.955872413,89.846285491,90.0636860307,0.217400539707,317.85570314,906.469743276,0.00113542143657,28,28,0.000292340060696,high,high,local_quadratic,0,0,0,0,0,1,1
10,-1.03672557568,-59.4,0.00415010316288,-0.00125301611928,90.0717924977,89.9689168833,90.1892890925,0.220372209193,411.314321131,906.469743276,0.0845885756247,33,33,0.000292340060696,high,high,local_quadratic,0,0,0,0,0,1,1
10,-0.973893722613,-55.8,0.00415007521503,-0.000117871536446,90.0067535415,89.9603076435,90.0598840336,0.0995763901317,358.734482608,906.469743276,0.0217057661526,33,33,0.000295111443847,high,high,local_quadratic,0,0,0,0,0,1,1
10,-0.911061869541,-52.2,0.00414997580687,-0.000350615335562,90.0200887781,89.8792679957,90.2249842937,0.345716297989,291.463642179,906.469743276,0.016751174188,30,30,0.000295111443847,high,high,local_quadratic,0,0,0,0,0,1,1
10,-0.848230016469,-48.6,0.0041496181723,-0.00205624922174,90.117814236,89.7715383086,90.4899291918,0.718390883196,374.372281495,906.469743276,0.0518805874517,27,27,0.000272746896371,high,high,local_quadratic,0,0,0,0,0,1,1
