x,y,z
0.0,0.0,0.004006911217690852
0.0,0.0,0.004006911217690852
0.0,0.0,0.004006911217690852
0.0,0.0,0.004006911217690852
0.0,0.0,0.004006911217690852
0.0,0.0,0.004006911217690852
0.0,0.0,0.004006911217690852
0.0,0.0,0.0040069112176908525
0.0,0.0,0.0040069112176908525
0.0,0.0,0.0040069112176908525
0.0,0.0,0.0040069112176908525
0.0,0.0,0.0040069112176908525
0.0,0.0,0.0040069112176908525
0.0,0.0,0.0040069112176908525
0.0,0.0,0.0040069112176908525
0.0,0.0,0.0040069112176908525
0.0,0.0,0.004006911217690853
0.0,0.0,0.004006911217690853
0.0,0.0,0.004006911217690853
0.0,0.0,0.004006911217690853
0.0,0.0,0.004006911217690853
0.0,0.0,0.004006911217690853
0.0,0.0,0.004006911217690853
0.0,0.0,0.004006911217690854
0.0,0.0,0.004006911217690854
0.0,0.0,0.004006911217690854
0.0,0.0,0.004006911217690854
0.0,0.0,0.004006911217690854
0.0,0.0,0.004006911217690854
0.0,0.0,0.004006911217690854
0.0,0.0,0.004006911217690854
0.0,0.0,0.004006911217690855
0.0,0.0,0.004006911217690855
0.0,0.0,0.004006911217690855
0.0,0.0,0.004006911217690855
0.0,0.0,0.004006911217690855
0.0,0.0,0.004006911217690855
0.0,0.0,0.004006911217690855
0.0,0.0,0.004006911217690855
0.0,0.0,0.004006911217690855
0.0,0.0,0.004006911217690856
0.0,0.0,0.004006911217690856
0.0,0.0,0.004006911217690856
0.0,0.0,0.004006911217690856
0.0,0.0,0.004006911217690856
0.0,0.0,0.004006911217690856
0.0,0.0,0.004006911217690856
0.0,0.0,0.004006911217690856
0.0,0.0,0.004006911217690856
0.0,0.0,0.004006911217690856
0.0,0.0,0.004006911217690856
0.0,0.0,0.004006911217690856
0.0,0.0,0.004006911217690856
0.0,0.0,0.004006911217690856
0.0,0.0,0.004006911217690857
0.0,0.0,0.004006911217690857
0.0,0.0,0.004006911217690857
0.0,0.0,0.004006911217690857
0.0,0.0,0.004006911217690857
0.0,0.0,0.004006911217690857
0.0,0.0,0.004006911217690857
0.0,0.0,0.004006911217690857
0.0,0.0,0.004006911217690857
